page|79
项目|附注|2021 年度|2020 年度
一、营业总收入||1,817,295,264.76|1,832,934,476.92
其中：营业收入||1,817,295,264.76|1,832,934,476.92
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,392,889,476.35|2,480,914,882.13
其中：营业成本||1,919,957,850.64|1,995,640,200.41
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||30,805,459.54|23,460,415.93
销售费用||16,268,042.10|16,510,200.85
管理费用||315,782,499.46|321,606,886.34
研发费用|||
财务费用||110,075,624.61|123,697,178.60
其中：利息费用||112,103,474.98|125,019,632.52
利息收入||6,454,805.13|4,380,777.79
加：其他收益||524,791,960.36|427,644,546.41
投资收益（损失以“－”号填列）||133,108,655.27|8,786,251.28
其中：对联营企业和合营企业的投资收益|||7,070,942.74
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-28,282.59|
信用减值损失（损失以“-”号填列）||-62,909,208.18|-55,108,228.81
资产减值损失（损失以“-”号填列）||-25,912,439.03|-90,734,055.65
资产处置收益（损失以“－”号填列）||32,834,464.12|44,228,090.73
三、营业利润（亏损以“－”号填列）||26,290,938.36|-313,163,801.25
加：营业外收入||25,510,893.10|10,311,432.78
减：营业外支出||4,920,934.17|9,740,549.20
四、利润总额（亏损总额以“－”号填列）||46,880,897.29|-312,592,917.67
page|80
减：所得税费用||35,134,764.14|19,249,303.78
五、净利润（净亏损以“－”号填列）||11,746,133.15|-331,842,221.45
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||11,746,133.15|-322,380,932.33
2.终止经营净利润（净亏损以“－”号填列）|||-9,461,289.12
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||11,476,745.46|-310,768,073.13
2.少数股东损益（净亏损以“-”号填列）||269,387.69|-21,074,148.32
六、其他综合收益的税后净额||1,158,440.24|-750,000.00
（一）归属母公司所有者的其他综合收益的税后净额||772,332.11|-675,000.00
1．不能重分类进损益的其他综合收益||772,332.11|-675,000.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||772,332.11|-675,000.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||386,108.13|-75,000.00
七、综合收益总额||12,904,573.39|-332,592,221.45
（一）归属于母公司所有者的综合收益总额||12,249,077.57|-311,443,073.13
（二）归属于少数股东的综合收益总额||655,495.82|-21,149,148.32
八、每股收益：|||
（一）基本每股收益(元/股)||0.04|-1.19
（二）稀释每股收益(元/股)||0.04|-1.19
