page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||150,470,847.01|137,676,452.49
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七.78|4,041,065.99|4,151,214.36
经营活动现金流入小计||154,511,913.00|141,827,666.85
购买商品、接受劳务支付的现金||88,636,238.12|79,927,427.10
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现|||
page|67
金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||44,118,475.72|42,592,046.73
支付的各项税费||15,464,440.27|21,348,794.15
支付其他与经营活动有关的现金|七.78|8,107,881.57|8,922,453.77
经营活动现金流出小计||156,327,035.68|152,790,721.75
经营活动产生的现金流量净额||-1,815,122.68|-10,963,054.90
二、投资活动产生的现金流量：|||
收回投资收到的现金||30,000,000.00|
取得投资收益收到的现金||264,657.53|
处置固定资产、无形资产和其他长期资产收回的现金净额|||20,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||30,264,657.53|20,000.00
购建固定资产、无形资产和其他长期资产支付的现金||37,128,500.00|2,402,097.26
投资支付的现金||45,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||82,128,500.00|2,402,097.26
投资活动产生的现金流量净额||-51,863,842.47|-2,382,097.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||
筹资活动产生的现金流量净额|||
page|68
四、汇率变动对现金及现金等价物的影响||220.85|177.72
五、现金及现金等价物净增加额||-53,678,744.30|-13,344,974.44
加：期初现金及现金等价物余额||110,742,026.29|124,087,000.73
六、期末现金及现金等价物余额||57,063,281.99|110,742,026.29
