page|117
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|218,005,240.02|196,712,465.74
结算备付金|||
拆出资金|||
交易性金融资产|七、2|554,091,693.38|779,450,879.72
衍生金融资产|||
应收票据|七、4||37,462,275.17
应收账款|七、5|458,223,774.55|137,611,511.47
应收款项融资|七、6|169,015,705.01|88,077,502.78
预付款项|七、7|22,494,970.62|6,305,669.16
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,548,535.78|1,284,233.75
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|162,378,637.47|54,989,530.66
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|13,805,991.69|9,237,965.92
流动资产合计||1,599,564,548.52|1,311,132,034.37
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16|9,699,619.29|15,659,654.15
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|七、19|300,000.00|300,000.00
投资性房地产|||
固定资产|七、21|466,957,642.60|254,840,785.71
在建工程|七、22|345,282,782.61|142,568,414.19
生产性生物资产|||
油气资产|||
使用权资产|七、25|6,054,754.84|
无形资产|七、26|148,137,285.81|152,185,126.97
开发支出|||
商誉|||
长期待摊费用|七、29|287,633.59|451,995.79
递延所得税资产|七、30|13,989,210.13|3,807,117.55
page|118
其他非流动资产|||
非流动资产合计||990,708,928.87|569,813,094.36
资产总计||2,590,273,477.39|1,880,945,128.73
流动负债：|||
短期借款|七、32|40,040,833.33|13,015,551.25
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|300,280,457.62|32,504,125.87
应付账款|七、36|128,733,912.46|63,706,550.38
预收款项|||
合同负债|七、38|10,199,916.92|1,394,347.38
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|10,109,599.79|5,017,098.95
应交税费|七、40|36,650,205.59|14,399,831.36
其他应付款|七、41|1,280,242.02|2,910,092.86
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|19,818,702.33|12,020,900.00
其他流动负债|七、44|1,325,989.20|181,265.16
流动负债合计||548,439,859.26|145,149,763.21
非流动负债：|||
保险合同准备金|||
长期借款|七、45||24,041,800.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|3,646,731.59|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|35,244,802.30|29,955,798.37
递延所得税负债|七、30|591,700.55|637,188.63
其他非流动负债|||
非流动负债合计||39,483,234.44|54,634,787.00
负债合计||587,923,093.70|199,784,550.21
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|232,229,186.00|231,858,116.00
其他权益工具|||
其中：优先股|||
永续债|||
page|119
资本公积|七、55|1,266,343,644.94|1,223,400,553.55
减：库存股|||
其他综合收益|七、57|-1,167,644.15|-494,783.77
专项储备|||
盈余公积|七、59|50,585,058.64|22,045,115.41
一般风险准备|||
未分配利润|七、60|435,014,953.86|183,901,746.35
归属于母公司所有者权益（或股东权益）合计||1,983,005,199.29|1,660,710,747.54
少数股东权益||19,345,184.40|20,449,830.98
所有者权益（或股东权益）合计||2,002,350,383.69|1,681,160,578.52
负债和所有者权益（或股东权益）总计||2,590,273,477.39|1,880,945,128.73
