page|137
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|378,442,117.37|481,395,701.79
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金|30,251.85|1,462,683.35
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|34,600.21|2,900,432.54
page|138
收到其他与经营活动有关的现金|25,438,584.34|153,587,477.82
经营活动现金流入小计|403,945,553.77|639,346,295.50
购买商品、接受劳务支付的现金|225,810,351.76|240,628,728.74
客户贷款及垫款净增加额|-1,642,818.30|-4,191,315.43
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金|3,605.68|6,425.61
支付保单红利的现金||
支付给职工以及为职工支付的现金|83,793,397.86|108,200,980.68
支付的各项税费|18,648,469.18|32,316,556.91
支付其他与经营活动有关的现金|90,432,006.86|225,329,213.00
经营活动现金流出小计|417,045,013.04|602,290,589.51
经营活动产生的现金流量净额|-13,099,459.27|37,055,705.99
二、投资活动产生的现金流量：||
收回投资收到的现金|57,700,000.00|71,600,000.00
取得投资收益收到的现金|60,731.20|363,886.10
处置固定资产、无形资产和其他长期资产收回的现金净额|79,300.00|17,016,810.19
处置子公司及其他营业单位收到的现金净额|12,500,327.89|
收到其他与投资活动有关的现金||
投资活动现金流入小计|70,340,359.09|88,980,696.29
购建固定资产、无形资产和其他长期资产支付的现金|9,159,094.63|5,479,660.83
投资支付的现金|61,700,000.00|66,670,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||280,504,499.86
投资活动现金流出小计|70,859,094.63|352,654,160.69
投资活动产生的现金流量净额|-518,735.54|-263,673,464.40
三、筹资活动产生的现金流量：||
吸收投资收到的现金|601,843,962.00|
page|139
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金|1,403,920.00|
筹资活动现金流入小计|603,247,882.00|
偿还债务支付的现金|27,913,792.83|11,074,336.02
分配股利、利润或偿付利息支付的现金|2,847,449.69|4,982,022.59
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|6,786,743.08|6,000,000.00
筹资活动现金流出小计|37,547,985.60|22,056,358.61
筹资活动产生的现金流量净额|565,699,896.40|-22,056,358.61
四、汇率变动对现金及现金等价物的影响|-18,723.59|-61,919.30
五、现金及现金等价物净增加额|552,062,978.00|-248,736,036.32
加：期初现金及现金等价物余额|80,430,592.89|329,166,629.21
六、期末现金及现金等价物余额|632,493,570.89|80,430,592.89
