page|65
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|（一）|530,639,470.78|299,807,491.22
结算备付金|||
拆出资金|||
交易性金融资产|（二）||271,023,226.75
衍生金融资产|||
应收票据|||
应收账款|（三）|246,652,288.33|214,722,495.33
应收款项融资|（四）|183,319,032.93|48,507,652.42
预付款项|（五）|20,857,076.21|14,969,325.92
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|（六）|5,113,039.06|40,359,721.15
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|（七）|297,330,576.43|287,614,003.50
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|（八）|8,174,345.64|6,886,043.57
流动资产合计||1,292,085,829.38|1,183,889,959.86
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|（九）|12,204,828.13|13,845,531.10
其他权益工具投资|（十）||
其他非流动金融资产|||
投资性房地产|（十一）|39,249,420.67|40,306,145.83
固定资产|（十二）|653,287,057.11|524,532,200.77
在建工程|（十三）|49,298,747.17|137,417,382.07
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|（十四）|120,295,130.40|111,767,341.90
开发支出|||
商誉|（十五）|16,319,724.59|16,319,724.59
长期待摊费用|（十六）|3,282,957.49|4,401,889.28
page|66
递延所得税资产|（十七）|19,553,869.21|25,563,228.48
其他非流动资产|（十八）|3,320,720.53|6,288,362.50
非流动资产合计||916,812,455.30|880,441,806.52
资产总计||2,208,898,284.68|2,064,331,766.38
流动负债：|||
短期借款|（十九）|4,841,225.00|96,016,985.35
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|（二十）|35,647,614.25|18,540,000.00
应付账款|（二十一）|303,163,056.03|252,080,882.83
预收款项|（二十二）||43,161,703.86
合同负债|（二十三）|10,645,598.33|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|（二十四）|40,129,571.56|31,308,454.16
应交税费|（二十五）|45,413,021.72|23,062,415.87
其他应付款|（二十六）|128,731,770.77|195,162,491.71
其中：应付利息|||
应付股利||806,400.00|589,750.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|（二十七）|68,394,605.25|46,054,615.52
其他流动负债|（二十八）|54,928,200.52|
流动负债合计||691,894,663.43|705,387,549.30
非流动负债：|||
保险合同准备金|||
长期借款|（二十九）|167,348,772.12|162,013,650.69
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|（三十）|4,852,896.38|5,368,323.07
长期应付职工薪酬|||
预计负债|（三十一）|3,189,624.53|916,453.35
递延收益|（三十二）|31,714,125.72|18,072,603.71
递延所得税负债|（十七）|25,811,084.32|21,138,417.56
其他非流动负债|||
非流动负债合计||232,916,503.07|207,509,448.38
负债合计||924,811,166.50|912,896,997.68
所有者权益（或股东权益）：|||
实收资本（或股本）|（三十三）|160,212,000.00|160,364,100.00
其他权益工具|||
其中：优先股|||
page|67
永续债|||
资本公积|（三十四）|481,526,800.33|478,404,907.00
减：库存股|（三十五）|14,482,320.00|27,715,590.00
其他综合收益|（三十六）|-7,711,778.37|-10,756,950.70
专项储备|||
盈余公积|（三十七）|94,814,523.37|84,595,321.63
一般风险准备|||
未分配利润|（三十八）|551,605,481.92|448,490,082.68
归属于母公司所有者权益（或股东权益）合计||1,265,964,707.25|1,133,381,870.61
少数股东权益||18,122,410.93|18,052,898.09
所有者权益（或股东权益）合计||1,284,087,118.18|1,151,434,768.70
负债和所有者权益（或股东权益）总计||2,208,898,284.68|2,064,331,766.38
