page|69
项目|附注|2020 年度|2019 年度
一、营业总收入||1,508,010,015.20|1,460,725,499.65
其中：营业收入|（三十九）|1,508,010,015.20|1,460,725,499.65
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,318,510,537.93|1,340,881,797.80
其中：营业成本|（三十九）|1,108,834,040.15|1,082,580,674.42
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（四十）|7,743,984.87|10,576,736.93
销售费用|（四十一）|74,257,937.30|101,550,199.95
管理费用|（四十二）|79,936,994.26|95,233,639.75
研发费用|（四十三）|44,607,474.30|43,861,359.30
财务费用|（四十四）|3,130,107.05|7,079,187.45
其中：利息费用||7,260,447.08|8,968,822.60
利息收入||5,836,289.35|2,174,021.28
加：其他收益|（四十五）|10,556,104.27|9,061,603.76
投资收益（损失以“－”号填列）|（四十六）|4,565,151.04|10,416,499.26
其中：对联营企业和合营企业的投资收益||-329,143.64|-801,841.83
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|70
公允价值变动收益（损失以“－”号填列）|（四十七）||1,163,797.26
信用减值损失（损失以“-”号填列）|（四十八）|-8,109,588.59|-4,693,950.40
资产减值损失（损失以“-”号填列）|（四十九）|-16,613,586.92|-32,797,051.73
资产处置收益（损失以“－”号填列）|（五十）|15,068,130.46|26,684,607.26
三、营业利润（亏损以“－”号填列）||194,965,687.53|129,679,207.26
加：营业外收入|（五十一）|4,486,677.59|1,703,191.37
减：营业外支出|（五十二）|2,053,292.55|355,410.37
四、利润总额（亏损总额以“－”号填列）||197,399,072.57|131,026,988.26
减：所得税费用|（五十三）|35,959,928.75|9,964,742.28
五、净利润（净亏损以“－”号填列）||161,439,143.82|121,062,245.98
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||161,439,143.82|121,062,245.98
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||161,369,630.98|121,096,110.95
2.少数股东损益（净亏损以“-”号填列）||69,512.84|-33,864.97
六、其他综合收益的税后净额||3,045,172.33|-1,547,464.83
（一）归属母公司所有者的其他综合收益的税后净额||3,045,172.33|-1,547,464.83
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||3,045,172.33|-1,547,464.83
（1）权益法下可转损益的其他综合收益||-458,028.29|-323,927.17
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||3,503,200.62|-1,223,537.66
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||164,484,316.15|119,514,781.15
（一）归属于母公司所有者的综合收益总额||164,414,803.31|119,548,646.12
（二）归属于少数股东的综合收益总额||69,512.84|-33,864.97
八、每股收益：|||
（一）基本每股收益(元/股)|（五十四）|1.02|0.77
（二）稀释每股收益(元/股)|（五十四）|1.02|0.77
