page|117
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金  12,620,462,119.03||9,299,910,155.33
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|178,344,681.54|208,381,538.17
收到其他与经营活动有关的现金  980,749,549.03||765,580,473.86
经营活动现金流入小计|13,779,556,349.60|10,273,872,167.36
购买商品、接受劳务支付的现金  6,268,778,754.97||4,280,341,139.24
客户贷款及垫款净增加额||
page|118
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|2,586,296,211.20|2,539,513,994.14
支付的各项税费|824,351,847.43|586,816,482.60
支付其他与经营活动有关的现金  1,829,374,680.06||1,335,732,041.43
经营活动现金流出小计|11,508,801,493.66|8,742,403,657.41
经营活动产生的现金流量净额|2,270,754,855.94|1,531,468,509.95
二、投资活动产生的现金流量：||
收回投资收到的现金|738,692,246.48|113,216,611.18
取得投资收益收到的现金|26,585,080.49|4,360,881.82
处置固定资产、无形资产和其他长期资产收回的现金净额|217,929,621.57|4,405,420.05
处置子公司及其他营业单位收到的现金净额|66,504,710.15|
收到其他与投资活动有关的现金  36,412,994.47||42,782,386.33
投资活动现金流入小计|1,086,124,653.16|164,765,299.38
购建固定资产、无形资产和其他长期资产支付的现金|1,249,374,592.09|1,886,592,074.24
投资支付的现金|568,834,643.46|1,177,165,620.48
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|3,204,241.01|
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,821,413,476.56|3,063,757,694.72
投资活动产生的现金流量净额|-735,288,823.40|-2,898,992,395.34
三、筹资活动产生的现金流量：||
吸收投资收到的现金|532,223,502.33|2,929,033,336.17
其中：子公司吸收少数股东投资收到的现金|41,134,958.33|63,552,334.64
取得借款收到的现金|1,358,245,946.55|835,003,200.46
收到其他与筹资活动有关的现金||
page|119
筹资活动现金流入小计|1,890,469,448.88|3,764,036,536.63
偿还债务支付的现金|1,601,011,709.75|876,565,863.78
分配股利、利润或偿付利息支付的现金|375,299,217.93|285,379,317.84
其中：子公司支付给少数股东的股利、利润|3,700,000.00|
支付其他与筹资活动有关的现金  9,336,370.50||22,188,255.60
筹资活动现金流出小计|1,985,647,298.18|1,184,133,437.22
筹资活动产生的现金流量净额|-95,177,849.30|2,579,903,099.41
四、汇率变动对现金及现金等价物的影响|-3,030,766.74|862,325.70
五、现金及现金等价物净增加额|1,437,257,416.50|1,213,241,539.72
加：期初现金及现金等价物余额  3,419,947,191.55||2,206,705,651.83
六、期末现金及现金等价物余额|4,857,204,608.05|3,419,947,191.55
