page|71
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|580,894,967.69|436,321,242.68
结算备付金|||
拆出资金|||
交易性金融资产|2|150,381,849.31|310,853,439.27
衍生金融资产|||
应收票据|||
应收账款|3|110,111,621.81|45,297,027.70
应收款项融资|4|40,296,630.49|2,589,770.70
预付款项|5|295,407,311.34|196,273,037.91
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|6|787,982.76|23,746,039.77
其中：应收利息|||
应收股利|||
page|72
买入返售金融资产|||
存货|7|1,163,313,175.41|804,728,579.44
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|8|357,200,324.55|257,961,287.81
流动资产合计||2,698,393,863.36|2,077,770,425.28
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|9|450,345,018.44|376,266,660.45
在建工程|10|12,055,168.26|58,578,131.77
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|11|56,146,012.00|57,697,498.48
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|12|4,750,160.91|2,670,663.66
其他非流动资产|||
非流动资产合计||523,296,359.61|495,212,954.36
资产总计||3,221,690,222.97|2,572,983,379.64
流动负债：|||
短期借款|13|108,666,077.78|20,198,333.38
向中央银行借款|||
拆入资金|||
交易性金融负债|||108,000.00
衍生金融负债|||
应付票据|14|800,447,152.20|192,750,000.00
应付账款|15|109,736,802.13|129,217,303.82
预收款项|||
合同负债|16|67,675,186.36|160,530,990.38
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|17|33,979,680.81|34,924,868.52
应交税费|18|57,729,281.39|33,229,939.13
其他应付款|19|5,982,409.23|6,230,262.16
其中：应付利息|||
应付股利|||
page|73
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|20|8,696,962.07|14,572,531.46
流动负债合计||1,192,913,551.97|591,762,228.85
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|21|14,000,686.25|15,913,807.85
递延所得税负债|12|57,277.40|128,015.89
其他非流动负债|||
非流动负债合计||14,057,963.65|16,041,823.74
负债合计||1,206,971,515.62|607,804,052.59
所有者权益（或股东权益）：|||
实收资本（或股本）|22|511,420,000.00|393,400,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|23|651,992,468.87|770,012,468.87
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|24|98,706,289.51|83,836,962.65
一般风险准备|||
未分配利润|25|752,599,948.97|717,929,895.53
归属于母公司所有者权益（或股东权益）合计||2,014,718,707.35|1,965,179,327.05
少数股东权益|||
所有者权益（或股东权益）合计||2,014,718,707.35|1,965,179,327.05
负债和所有者权益（或股东权益）总计||3,221,690,222.97|2,572,983,379.64
