page|86
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,945,246,435.17|2,039,466,045.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|87
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||26,898,970.77|28,129,528.72
收到其他与经营活动有关的现金|七、 78|73,523,230.94|57,925,979.10
经营活动现金流入小计||2,045,668,636.88|2,125,521,553.65
购买商品、接受劳务支付的现金||1,029,499,290.27|1,252,094,442.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||243,687,299.17|231,049,659.40
支付的各项税费||216,033,571.29|200,035,838.00
支付其他与经营活动有关的现金|七、 78|249,395,863.38|247,384,048.32
经营活动现金流出小计||1,738,616,024.11|1,930,563,988.24
经营活动产生的现金流量净额||307,052,612.77|194,957,565.41
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,519,629.65|6,630,420.08
处置固定资产、无形资产和其他长期资产收回的现金净额||1,293,110.00|8,625,979.90
处置子公司及其他营业单位收到的现金净额||1,512,676.22|
收到其他与投资活动有关的现金|七、 78|1,475,268,865.03|1,212,470,897.59
投资活动现金流入小计||1,481,594,280.90|1,227,727,297.57
购建固定资产、无形资产和其他长期资产支付的现金||79,057,060.25|95,630,943.07
投资支付的现金||14,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||74,816,276.00|240,096,124.00
支付其他与投资活动有关的现金|七、 78|1,446,553,040.00|1,015,092,300.00
投资活动现金流出小计||1,614,426,376.25|1,350,819,367.07
投资活动产生的现金流量净额||-132,832,095.35|-123,092,069.50
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,500,000.00|
page|88
其中：子公司吸收少数股东投资收到的现金||5,500,000.00|
取得借款收到的现金||541,744,069.44|487,554,484.00
收到其他与筹资活动有关的现金|七、 78|38,998,940.11|57,877,190.00
筹资活动现金流入小计||586,243,009.55|545,431,674.00
偿还债务支付的现金||528,360,303.59|453,379,077.30
分配股利、利润或偿付利息支付的现金||75,097,209.90|78,753,081.68
其中：子公司支付给少数股东的股利、利润||3,502,080.00|
支付其他与筹资活动有关的现金|七、 78|40,212,078.62|46,784,415.07
筹资活动现金流出小计||643,669,592.11|578,916,574.05
筹资活动产生的现金流量净额||-57,426,582.56|-33,484,900.05
四、汇率变动对现金及现金等价物的影响||-6.72|1,745.72
五、现金及现金等价物净增加额||116,793,928.14|38,382,341.58
加：期初现金及现金等价物余额||459,587,185.89|421,204,844.31
六、期末现金及现金等价物余额||576,381,114.03|459,587,185.89
