page|94
项目|2020 年度|2019 年度
一、营业总收入|403,210,033.23|305,372,201.35
其中：营业收入|403,210,033.23|305,372,201.35
利息收入||
已赚保费||
手续费及佣金收入||
page|95
二、营业总成本|353,670,149.90|260,760,193.76
其中：营业成本|291,862,227.75|200,615,613.44
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|1,581,960.93|1,392,420.54
销售费用|16,503,690.89|17,795,222.45
管理费用|18,723,527.13|19,411,134.84
研发费用|16,316,294.20|16,795,607.19
财务费用|8,682,449.00|4,750,195.30
其中：利息费用|6,892,058.40|5,681,463.01
利息收入|912,268.10|1,328,843.81
加：其他收益|5,649,049.95|5,887,296.55
投资收益（损失以“－”号填列）|3,649,957.69|4,933,835.92
其中：对联营企业和合营企业的投资收益|-227,104.36|
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|129,715.07|606,143.62
信用减值损失（损失以“-”号填列）|-2,178,133.54|-2,884,636.51
资产减值损失（损失以“-”号填列）|-30,494,620.19|-10,479,956.67
资产处置收益（损失以“-”号填列）|-7,192.24|
三、营业利润（亏损以“－”号填列）|26,288,660.07|42,674,690.50
加：营业外收入|38,801,886.67|544,095.37
减：营业外支出|375,070.49|194,587.57
四、利润总额（亏损总额以“－”号填列）|64,715,476.25|43,024,198.30
减：所得税费用|12,328,317.94|5,556,546.19
五、净利润（净亏损以“－”号填列）|52,387,158.31|37,467,652.11
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|52,387,158.31|37,467,652.11
page|96
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|51,603,058.83|36,165,935.83
2.少数股东损益|784,099.48|1,301,716.28
六、其他综合收益的税后净额|-3,773,639.02|16,473,173.70
归属母公司所有者的其他综合收益的税后净额|-3,773,639.02|16,473,173.70
（一）不能重分类进损益的其他综合收益|704,185.05|15,725,000.00
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|704,185.05|15,725,000.00
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-4,477,824.07|748,173.70
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动|-401,529.86|
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-4,076,294.21|748,173.70
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|48,613,519.29|53,940,825.81
归属于母公司所有者的综合收益总额|47,829,419.81|52,639,109.53
归属于少数股东的综合收益总额|784,099.48|1,301,716.28
八、每股收益：||
（一）基本每股收益|0.4739|0.3321
（二）稀释每股收益|0.4739|0.3321
