page|83
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,428,438,440.94|1,401,736,092.80
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|87,006,111.22|131,061,913.01
收到其他与经营活动有关的现金|15,044,711.89|8,331,906.51
经营活动现金流入小计|1,530,489,264.05|1,541,129,912.32
购买商品、接受劳务支付的现金|1,008,315,962.85|1,025,740,048.65
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现||
page|84
金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|332,832,600.45|365,479,853.32
支付的各项税费|27,772,833.82|27,228,919.70
支付其他与经营活动有关的现金|59,579,901.92|47,747,724.23
经营活动现金流出小计|1,428,501,299.04|1,466,196,545.90
经营活动产生的现金流量净额|101,987,965.01|74,933,366.42
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|146,826.00|126,800.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|6,385,703.00|5,285,114.85
投资活动现金流入小计|6,532,529.00|5,411,914.85
购建固定资产、无形资产和其他长期资产支付的现金|112,763,662.98|304,404,706.87
投资支付的现金|75,069,283.68|9,703,524.97
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|5,298,572.00|3,260,314.85
投资活动现金流出小计|193,131,518.66|317,368,546.69
投资活动产生的现金流量净额|-186,598,989.66|-311,956,631.84
三、筹资活动产生的现金流量：||
吸收投资收到的现金|326,445,994.33|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|3,369,450,000.00|2,588,528,000.00
page|85
收到其他与筹资活动有关的现金|1,308,451,902.11|1,030,815,233.19
筹资活动现金流入小计|5,004,347,896.44|3,619,343,233.19
偿还债务支付的现金|3,080,500,000.00|1,863,350,000.00
分配股利、利润或偿付利息支付的现金|181,055,259.28|142,857,789.58
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,858,173,410.17|1,209,768,765.27
筹资活动现金流出小计|5,119,728,669.45|3,215,976,554.85
筹资活动产生的现金流量净额|-115,380,773.01|403,366,678.34
四、汇率变动对现金及现金等价物的影响|-4,326,403.26|-307,280.99
五、现金及现金等价物净增加额|-204,318,200.92|166,036,131.93
加：期初现金及现金等价物余额|382,967,686.74|216,931,554.81
六、期末现金及现金等价物余额|178,649,485.82|382,967,686.74
