page|97
项目|附注|2020 年度|2019 年度
一、营业总收入||2,639,838,958.16|2,125,444,791.62
其中：营业收入|七、（61）|2,639,838,958.16|2,125,444,791.62
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,364,313,316.57|1,900,152,366.22
其中：营业成本|七、（61）|1,775,950,561.03|1,363,587,196.57
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、（62）|16,754,060.66|14,676,113.95
销售费用|七、（63）|310,907,237.86|338,160,570.77
管理费用|七、（64）|134,617,064.82|82,266,962.63
研发费用|七、（65）|134,059,335.14|104,037,178.32
财务费用|七、（66）|-7,974,942.94|-2,575,656.02
其中：利息费用||1,260,751.75|668,976.13
利息收入||7,484,770.31|4,434,205.95
加：其他收益|七、（67）|38,816,455.33|38,166,145.86
投资收益（损失以“－”号填列）|七、（68）|23,115,619.94|11,985,122.09
其中：对联营企业和合营企业的投资收益||-451,266.35|-1,195,631.30
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、（70）|-2,424,161.60|1,502,618.01
信用减值损失（损失以“-”号填列）|七、（71）|-6,060,302.36|-1,641,580.39
page|98
资产减值损失（损失以“-”号填列）|七、（72）|-1,555,268.80|-1,725,794.06
资产处置收益（损失以“－”号填列）|七、（73）|-136,026.84|-3,278.14
三、营业利润（亏损以“－”号填列）||327,281,957.26|273,575,658.77
加：营业外收入|七、（74）|4,749,030.85|2,398,528.20
减：营业外支出|七、（75）|1,270,795.47|891,216.68
四、利润总额（亏损总额以“－”号填列）||330,760,192.64|275,082,970.29
减：所得税费用|七、（76）|39,338,920.67|33,068,045.03
五、净利润（净亏损以“－”号填列）||291,421,271.97|242,014,925.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||291,421,271.97|242,014,925.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||292,652,401.61|242,496,668.92
2.少数股东损益（净亏损以“-”号填列）||-1,231,129.64|-481,743.66
六、其他综合收益的税后净额|七、（57）|17,273,316.88|31,583.27
（一）归属母公司所有者的其他综合收益的税后净额||17,273,316.88|31,583.27
1．不能重分类进损益的其他综合收益||25,748,387.18|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||25,748,387.18|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-8,475,070.30|31,583.27
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-8,475,070.30|31,583.27
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||308,694,588.85|242,046,508.53
（一）归属于母公司所有者的综合||309,925,718.49|242,528,252.19
page|99
收益总额|||
（二）归属于少数股东的综合收益总额||-1,231,129.64|-481,743.66
八、每股收益：|||
（一）基本每股收益(元/股)||3.12|2.61
（二）稀释每股收益(元/股)||3.08|2.61
