page|100
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,091,048,989.19|2,448,855,867.59
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|101
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,424,440.00|2,097,430.74
收到其他与经营活动有关的现金|七、（78）.1|98,476,449.68|70,455,331.92
经营活动现金流入小计||3,191,949,878.87|2,521,408,630.25
购买商品、接受劳务支付的现金||1,731,511,867.21|1,422,756,716.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||459,930,572.80|382,421,350.54
支付的各项税费||115,872,886.41|101,843,375.30
支付其他与经营活动有关的现金|七、（78）.2|211,545,431.08|212,261,968.25
经营活动现金流出小计||2,518,860,757.50|2,119,283,410.74
经营活动产生的现金流量净额||673,089,121.37|402,125,219.51
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,356,894,058.15|1,832,328,455.51
取得投资收益收到的现金||6,076,311.72|420,565.53
处置固定资产、无形资产和其他长期资产收回的现金净额||25,396.19|690.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,362,995,766.06|1,832,749,711.04
购建固定资产、无形资产和其他长期资产支付的现金||488,233,368.72|261,053,687.61
投资支付的现金||3,746,714,637.81|2,050,892,755.26
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||4,234,948,006.53|2,311,946,442.87
投资活动产生的现金流量净额||-871,952,240.47|-479,196,731.83
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||43,285,445.62|385,700,000.00
其中：子公司吸收少数股东投资收到的现金||6,332,000.00|300,000.00
取得借款收到的现金||53,233,315.00|
收到其他与筹资活动有关的现金|七、（78）.5|24,903,181.62|55,172,649.60
筹资活动现金流入小计||121,421,942.24|440,872,649.60
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||60,023,845.80|66,261,400.00
其中：子公司支付给少数股东的股|||
page|102
利、利润|||
支付其他与筹资活动有关的现金|七、（78）.6|19,843,383.05|26,905,271.43
筹资活动现金流出小计||79,867,228.85|93,166,671.43
筹资活动产生的现金流量净额||41,554,713.39|347,705,978.17
四、汇率变动对现金及现金等价物的影响||1,031,236.89|362,616.97
五、现金及现金等价物净增加额||-156,277,168.82|270,997,082.82
加：期初现金及现金等价物余额||619,273,834.34|348,276,751.52
六、期末现金及现金等价物余额||462,996,665.52|619,273,834.34
