page|101
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,911,560,592.64|6,369,061,390.16
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|316,418,602.33|82,698,713.82
经营活动现金流入小计||7,227,979,194.97|6,451,760,103.98
购买商品、接受劳务支付的现金||3,653,864,499.79|3,891,265,216.61
支付给职工及为职工支付的现金||415,724,156.20|329,530,231.54
支付的各项税费||821,617,862.32|622,261,128.84
支付其他与经营活动有关的现金|七、78|869,696,135.34|2,488,075,696.02
经营活动现金流出小计||5,760,902,653.65|7,331,132,273.01
经营活动产生的现金流量净额||1,467,076,541.32|-879,372,169.03
二、投资活动产生的现金流量：|||
收回投资收到的现金||29,193,378.24|43,861,127.42
取得投资收益收到的现金||37,660,620.44|17,867,382.28
处置固定资产、无形资产和其他长期资产收回的现金净额||86,190,056.95|13,175,640.14
收到其他与投资活动有关的现金|||59,332,456.98
投资活动现金流入小计||153,044,055.63|134,236,606.82
购建固定资产、无形资产和其他长期资产支付的现金||419,011,011.93|65,435,999.14
投资支付的现金||14,150,343.76|961,851.65
取得子公司及其他营业单位支付的现金净额||1,911,904.47|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||435,073,260.16|66,397,850.79
投资活动产生的现金流量净额||-282,029,204.53|67,838,756.03
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||18,540,000.00|28,879,000.00
其中：子公司吸收少数股东投资收到的现金||18,540,000.00|28,879,000.00
取得借款收到的现金||1,057,767,713.29|1,161,500,000.00
收到其他与筹资活动有关的现金|七、78||683,444,798.55
筹资活动现金流入小计||1,076,307,713.29|1,873,823,798.55
偿还债务支付的现金||1,062,230,638.60|1,065,090,000.00
分配股利、利润或偿付利息支付的现金||546,230,140.65|392,839,343.94
其中：子公司支付给少数股东的股利、利润||23,893,789.72|229,624.99
支付其他与筹资活动有关的现金|七、78|4,366,550.00|11,000,000.00
筹资活动现金流出小计||1,612,827,329.25|1,468,929,343.94
筹资活动产生的现金流量净额||-536,519,615.96|404,894,454.61
四、汇率变动对现金及现金等价物的影响||-6,262,785.06|4,865,672.32
五、现金及现金等价物净增加额||642,264,935.77|-401,773,286.07
加：期初现金及现金等价物余额||1,769,734,326.31|2,171,507,612.38
六、期末现金及现金等价物余额||2,411,999,262.08|1,769,734,326.31
