page|82
项目|2019 年度|2018 年度
一、营业总收入|415,402,536.37|405,566,055.34
其中：营业收入|415,402,536.37|405,566,055.34
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|386,531,601.63|369,200,362.56
其中：营业成本|291,730,391.44|282,040,565.83
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,043,153.06|3,564,468.07
销售费用|49,679,811.03|47,319,977.16
管理费用|27,935,899.25|24,212,454.99
研发费用|14,797,327.31|13,936,482.85
财务费用|-1,654,980.46|-1,873,586.34
其中：利息费用|1,871,599.01|2,563,153.46
利息收入|3,643,225.60|2,645,124.12
加：其他收益|3,339,144.20|2,738,332.07
投资收益（损失以“－”号填列）|1,429,010.96|57,751.55
其中：对联营企业和合营企业的投资收益|28,942.16|17,309.10
page|83
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-775,800.00|
信用减值损失（损失以“-”号填列）|-1,398,043.72|
资产减值损失（损失以“-”号填列）|-1,098,704.16|-2,455,356.58
资产处置收益（损失以“-”号填列）|-58,496.72|-43,962.85
三、营业利润（亏损以“－”号填列）|30,308,045.30|36,662,456.97
加：营业外收入|286,638.01|516,247.59
减：营业外支出|70,340.67|129,004.81
四、利润总额（亏损总额以“－”号填列）|30,524,342.64|37,049,699.75
减：所得税费用|4,049,673.06|5,307,290.80
五、净利润（净亏损以“－”号填列）|26,474,669.58|31,742,408.95
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|26,474,669.58|31,742,408.95
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|26,490,829.47|31,837,984.42
2.少数股东损益|-16,159.89|-95,575.47
六、其他综合收益的税后净额|-7,068.54|540,163.32
归属母公司所有者的其他综合收益的税后净额|40,175.94|531,437.06
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价||
page|84
值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|40,175.94|531,437.06
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|40,175.94|531,437.06
9.其他||
归属于少数股东的其他综合收益的税后净额|-47,244.48|8,726.26
七、综合收益总额|26,467,601.04|32,282,572.27
归属于母公司所有者的综合收益总额|26,531,005.41|32,369,421.48
归属于少数股东的综合收益总额|-63,404.37|-86,849.21
八、每股收益：||
（一）基本每股收益|0.27|0.35
（二）稀释每股收益|0.27|0.35
