page|68
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|1,995,853,053.62|1,811,278,777.29
其中：营业收入|七、61|1,995,853,053.62|1,811,278,777.29
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|1,784,481,083.52|1,666,103,879.03
其中：营业成本|七、61|1,438,704,501.28|1,297,513,564.94
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|17,427,445.39|18,806,558.18
销售费用|七、63|18,834,915.82|71,471,532.80
管理费用|七、64|90,675,889.72|79,340,168.53
研发费用|七、65|76,022,039.80|64,356,570.61
财务费用|七、66|142,816,291.51|134,615,483.97
其中：利息费用||140,670,816.82|138,050,869.45
利息收入||2,250,045.40|3,907,462.44
加：其他收益|七、67|11,765,865.96|27,384,729.15
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|69
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||-123,000.00
信用减值损失（损失以“-”号填列）|七、71|-5,908,581.38|-1,955,454.56
资产减值损失（损失以“-”号填列）|七、72|-5,837,670.48|-1,535,684.12
资产处置收益（损失以“－”号填列）|七、73|667,889.81|1,674,846.06
三、营业利润（亏损以“－”号填列）||212,059,474.01|170,620,334.79
加：营业外收入|七、74|924,199.16|1,501,840.19
减：营业外支出|七、75|582,889.43|705,931.45
四、利润总额（亏损总额以“－”号填列）||212,400,783.74|171,416,243.53
减：所得税费用|七、76|40,029,628.11|25,134,250.88
五、净利润（净亏损以“－”号填列）||172,371,155.63|146,281,992.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||172,371,155.63|146,281,992.65
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||172,371,155.63|146,281,992.65
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|70
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||172,371,155.63|146,281,992.65
（一）归属于母公司所有者的综合收益总额||172,371,155.63|146,281,992.65
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.40|0.37
（二）稀释每股收益(元/股)|十八、2|0.40|0.37
