page|123
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,750,740,564.95|1,974,492,309.02
page|124
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,006,027.05|6,524,647.54
收到其他与经营活动有关的现金|七、78、（1）|184,950,300.13|140,364,333.47
经营活动现金流入小计||2,943,696,892.13|2,121,381,290.03
购买商品、接受劳务支付的现金||2,086,007,277.39|1,450,758,815.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||363,360,992.08|294,069,230.11
支付的各项税费||82,594,392.29|79,174,713.78
支付其他与经营活动有关的现金|七、78、（2）|353,397,003.53|244,988,100.50
经营活动现金流出小计||2,885,359,665.29|2,068,990,859.61
经营活动产生的现金流量净额||58,337,226.84|52,390,430.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,073,056,003.00|2,704,000,000.00
取得投资收益收到的现金||9,785,727.49|18,624,853.96
处置固定资产、无形资产和其他长期资产收回的现金净额||3,265,966.25|1,365,554.96
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,086,107,696.74|2,723,990,408.92
page|125
购建固定资产、无形资产和其他长期资产支付的现金||123,016,450.20|66,273,509.36
投资支付的现金||2,396,564,750.05|2,436,196,580.78
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||11,432,903.47|15,614,062.32
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,531,014,103.72|2,518,084,152.46
投资活动产生的现金流量净额||-444,906,406.98|205,906,256.46
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||225,131,579.00|20,953,388.25
其中：子公司吸收少数股东投资收到的现金||225,131,579.00|20,953,388.25
取得借款收到的现金||486,480,176.26|205,991,111.29
收到其他与筹资活动有关的现金|七、78、（5）||19,320,000.00
筹资活动现金流入小计||711,611,755.26|246,264,499.54
偿还债务支付的现金||309,332,017.81|290,953,213.70
分配股利、利润或偿付利息支付的现金||59,438,696.90|54,437,838.70
其中：子公司支付给少数股东的股利、利润||18,400,000.00|
支付其他与筹资活动有关的现金|七、78、（6）|47,271,031.50|
筹资活动现金流出小计||416,041,746.21|345,391,052.40
筹资活动产生的现金流量净额||295,570,009.05|-99,126,552.86
四、汇率变动对现金及现金等价物的影响||-1,330,751.62|-5,434,532.44
五、现金及现金等价物净增加额||-92,329,922.71|153,735,601.58
加：期初现金及现金等价物余额||983,525,089.44|829,789,487.86
六、期末现金及现金等价物余额||891,195,166.73|983,525,089.44
