page|82
项目|附注|2023 年 12 月 31 日|2022 年 12 月 31 日
流动资产：|||
货币资金|五、（一）|313,010,665.64|265,828,288.26
结算备付金||0.00|0.00
拆出资金||0.00|0.00
交易性金融资产|五、（二）|101,526,658.75|223,392.54
衍生金融资产||0.00|0.00
应收票据|五、（三）|230,904,728.68|226,995,033.72
应收账款|五、（四）|181,712,687.97|131,925,001.93
应收款项融资|五、（五）|25,342,111.59|25,823,355.50
预付款项|五、（六）|74,595,428.60|64,942,660.92
应收保费||0.00|0.00
应收分保账款||0.00|0.00
应收分保合同准备金||0.00|0.00
其他应收款|五、（七）|2,995,197.82|5,187,715.84
其中：应收利息||0.00|0.00
应收股利||0.00|0.00
买入返售金融资产||0.00|0.00
存货|五、（八）|271,915,968.02|341,281,183.01
合同资产||0.00|0.00
持有待售资产||0.00|0.00
page|83
一年内到期的非流动资产||0.00|0.00
其他流动资产|五、（九）|17,776,319.75|28,973,428.51
流动资产合计||1,219,779,766.82|1,091,180,060.23
非流动资产：|||
发放贷款及垫款||0.00|0.00
债权投资||0.00|0.00
其他债权投资||0.00|0.00
长期应收款||0.00|0.00
长期股权投资||0.00|0.00
其他权益工具投资||0.00|0.00
其他非流动金融资产||0.00|0.00
投资性房地产|五、（十）|1,486,594.64|1,656,975.68
固定资产|五、（十一）|646,425,574.89|711,676,507.37
在建工程|五、（十二）|208,567,623.69|122,887,254.22
生产性生物资产||0.00|0.00
油气资产||0.00|0.00
使用权资产|五、（十三）|5,740,748.06|0.00
无形资产|五、（十四）|188,027,375.53|179,725,002.48
开发支出||0.00|0.00
商誉||0.00|0.00
长期待摊费用|五、（十五）|742,264.70|1,064,390.37
递延所得税资产|五、（十六）|18,297,678.87|14,675,488.92
其他非流动资产|五、（十七）|25,552,872.09|39,989,881.45
非流动资产合计||1,094,840,732.47|1,071,675,500.49
资产总计||2,314,620,499.29|2,162,855,560.72
流动负债：|||
短期借款|五、（十九）|64,539,683.34|85,300,000.00
向中央银行借款||0.00|0.00
拆入资金||0.00|0.00
交易性金融负债|五、（二十）|25,920.66|1,842,687.23
衍生金融负债||0.00|0.00
应付票据|五、（二十一）|9,864,000.00|47,072,645.91
应付账款|五、（二十二）|341,530,695.82|330,577,577.03
预收款项||0.00|0.00
合同负债|五、（二十三）|98,943,558.42|126,506,341.39
卖出回购金融资产款||0.00|0.00
吸收存款及同业存放||0.00|0.00
代理买卖证券款||0.00|0.00
代理承销证券款||0.00|0.00
应付职工薪酬|五、（二十四）|63,412,741.11|57,926,203.85
应交税费|五、（二十五）|8,873,986.14|9,283,657.23
其他应付款|五、（二十六）|15,121,682.69|16,584,193.86
其中：应付利息||0.00|0.00
page|84
应付股利||0.00|0.00
应付手续费及佣金||0.00|0.00
应付分保账款||0.00|0.00
持有待售负债||0.00|0.00
一年内到期的非流动负债|五、（二十七）|1,340,330.55|0.00
其他流动负债|五、（二十八）|199,321,864.53|201,544,416.49
流动负债合计||802,974,463.26|876,637,722.99
非流动负债：|||
保险合同准备金||0.00|0.00
长期借款||0.00|0.00
应付债券||0.00|0.00
其中：优先股||0.00|0.00
永续债||0.00|0.00
租赁负债|五、（二十九）|4,379,692.15|0.00
长期应付款||0.00|0.00
长期应付职工薪酬||0.00|0.00
预计负债||0.00|0.00
递延收益|五、（三十）|66,244,610.89|75,075,821.54
递延所得税负债|五、（十六）|1,086,222.92|0.00
其他非流动负债||0.00|0.00
非流动负债合计||71,710,525.96|75,075,821.54
负债合计||874,684,989.22|951,713,544.53
所有者权益（或股东权益）：|||
股本|五、（三十一）|291,132,748.00|261,200,000.00
其他权益工具||0.00|0.00
其中：优先股||0.00|0.00
永续债||0.00|0.00
资本公积|五、（三十二）|259,260,798.08|1,802,866.88
减：库存股|五、（三十三）|69,747,283.78|0.00
其他综合收益||0.00|0.00
专项储备|五、（三十四）|1,406,295.53|1,741,508.30
盈余公积|五、（三十五）|93,458,603.99|81,873,750.60
一般风险准备||0.00|0.00
未分配利润|五、（三十六）|864,424,348.25|864,523,890.41
归属于母公司所有者权益（或股东权益）合计||1,439,935,510.07|1,211,142,016.19
少数股东权益||0.00|0.00
所有者权益（或股东权益）合计||1,439,935,510.07|1,211,142,016.19
负债和所有者权益（或股东权益）总计||2,314,620,499.29|2,162,855,560.72
