page|129
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,254,795,673.85  1,096,241,234.62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||207,700.42|371,470.59
收到其他与经营活动有关的现金||27,881,148.23|37,020,509.62
page|130
经营活动现金流入小计|||1,282,884,522.50  1,133,633,214.83
购买商品、接受劳务支付的现金||126,724,636.15|135,566,196.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,008,747,039.97|837,216,855.11
支付的各项税费||83,271,872.71|71,466,367.92
支付其他与经营活动有关的现金||74,750,007.75|59,779,813.07
经营活动现金流出小计|||1,293,493,556.58  1,104,029,232.23
经营活动产生的现金流量净额||-10,609,034.08|29,603,982.60
二、投资活动产生的现金流量：|||
收回投资收到的现金||573,451,416.00|18,940,759.00
取得投资收益收到的现金||1,958,534.84|
处置固定资产、无形资产和其他长期资产收回的现金净额||10,647.78|7,462.24
处置子公司及其他营业单位收到的现金净额||103,485,858.67|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||678,906,457.29|18,948,221.24
购建固定资产、无形资产和其他长期资产支付的现金||38,326,363.72|42,542,319.48
投资支付的现金||751,364,470.02|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||13,756,369.93|
page|131
支付其他与投资活动有关的现金|||
投资活动现金流出小计||803,447,203.67|42,542,319.48
投资活动产生的现金流量净额||-124,540,746.38|-23,594,098.24
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,000,000.00|433,103,103.41
其中：子公司吸收少数股东投资收到的现金||6,000,000.00|
取得借款收到的现金||702,812,063.60|700,997,385.09
收到其他与筹资活动有关的现金||16,513,225.81|3,833,130.81
筹资活动现金流入小计|||725,325,289.41  1,137,933,619.31
偿还债务支付的现金||863,382,695.15|516,419,634.36
分配股利、利润或偿付利息支付的现金||51,288,138.58|28,794,449.32
其中：子公司支付给少数股东的股利、利润||1,750,000.00|
支付其他与筹资活动有关的现金||43,688,932.74|24,983,757.41
筹资活动现金流出小计||958,359,766.47|570,197,841.09
筹资活动产生的现金流量净额||-233,034,477.06|567,735,778.22
四、汇率变动对现金及现金等价物的影响||-429,071.63|-1,094,771.23
五、现金及现金等价物净增加额||-368,613,329.15|572,650,891.35
加：期初现金及现金等价物余额||854,616,074.90|281,965,183.55
六、期末现金及现金等价物余额||486,002,745.75|854,616,074.90
