page|105
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||10,179,853,326.92|5,595,855,514.23
客户存款和同业存放款项净增加额|||
page|106
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,821,070.85|11,380,873.17
收到其他与经营活动有关的现金|十三、78|216,181,302.10|832,426,081.05
经营活动现金流入小计||10,418,855,699.87|6,439,662,468.45
购买商品、接受劳务支付的现金||8,626,146,633.30|4,971,178,583.61
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||228,653,271.30|160,101,274.46
支付的各项税费||154,405,399.50|47,040,351.96
支付其他与经营活动有关的现金|十三、78|366,318,394.19|744,811,059.69
经营活动现金流出小计||9,375,523,698.29|5,923,131,269.72
经营活动产生的现金流量净额||1,043,332,001.58|516,531,198.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||130,812,140.50|
取得投资收益收到的现金||862,027.40|4,512,203.41
处置固定资产、无形资产和其他长期资产收回的现金净额||247,875.00|52,990,556.00
处置子公司及其他营业单位收到的现金净额||62,845,000.00|204,615,012.83
收到其他与投资活动有关的现金|||
投资活动现金流入小计||194,767,042.90|262,117,772.24
购建固定资产、无形资产和其他长期资产支付的现金||561,299,588.42|342,183,686.88
投资支付的现金||127,884,693.27|1,500,000.00
page|107
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||689,184,281.69|343,683,686.88
投资活动产生的现金流量净额||-494,417,238.79|-81,565,914.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,400,999,978.50
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||3,130,026,268.38|2,651,016,480.52
收到其他与筹资活动有关的现金|十三、78|417,401,762.32|599,140,112.03
筹资活动现金流入小计||3,547,428,030.70|4,651,156,571.05
偿还债务支付的现金||3,520,206,657.70|2,945,922,816.28
分配股利、利润或偿付利息支付的现金||197,020,852.16|175,915,980.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|十三、78|673,375,309.53|683,971,142.14
筹资活动现金流出小计||4,390,602,819.39|3,805,809,938.43
筹资活动产生的现金流量净额||-843,174,788.69|845,346,632.62
四、汇率变动对现金及现金等价物的影响||-1,365,503.76|-1,789,807.02
五、现金及现金等价物净增加额||-295,625,529.66|1,278,522,109.69
加：期初现金及现金等价物余额||1,572,131,325.34|293,609,215.65
六、期末现金及现金等价物余额||1,276,505,795.68|1,572,131,325.34
