page|72
项目|附注|2020 年度|2019 年度
一、营业总收入||1,091,708,748.44|1,784,449,521.36
其中：营业收入|七、63|1,089,264,386.47|1,522,303,329.33
利息收入|七、63|2,444,361.97|4,140,587.97
已赚保费|||
手续费及佣金收入|七、63||258,005,604.06
二、营业总成本||981,815,534.96|1,531,693,327.03
其中：营业成本|七、63|712,287,339.80|1,123,802,401.38
利息支出|||
手续费及佣金支出|七、63|1,646.00|15,112,302.35
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、64|39,415,739.55|81,967,916.09
销售费用|七、65|5,707,682.80|4,294,763.19
管理费用|七、66|166,766,744.70|140,330,928.02
研发费用|七、67|11,790,394.86|
财务费用|七、68|45,845,987.25|166,185,016.00
其中：利息费用||45,397,551.44|170,330,288.23
利息收入||3,371,999.69|3,741,777.88
加：其他收益|七、69|1,308,543.89|399,809.74
投资收益（损失以“－”号填列）|七、70|-108,721,927.70|50,203,127.87
其中：对联营企业和合营企业的投资收益||-5,043,248.61|-10,250,592.13
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|73
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、72|-78,615,970.22|4,014,209.94
信用减值损失（损失以“-”号填列）|七、73|-113,344,456.00|-7,857,812.86
资产减值损失（损失以“-”号填列）|七、74|-339,461,558.20|-55,989,320.20
资产处置收益（损失以“－”号填列）|七、75|1,280,304.95|717,214.88
三、营业利润（亏损以“－”号填列）||-527,661,849.80|244,243,423.70
加：营业外收入|七、76|19,555,805.05|220,557.36
减：营业外支出|七、77|321,532,977.73|72,116,848.06
四、利润总额（亏损总额以“－”号填列）||-829,639,022.48|172,347,133.00
减：所得税费用|七、78|-19,684,009.65|106,314,039.58
五、净利润（净亏损以“－”号填列）||-809,955,012.83|66,033,093.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-809,955,012.83|66,033,093.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-824,989,948.91|63,124,497.57
2.少数股东损益（净亏损以“-”号填列）||15,034,936.08|2,908,595.85
六、其他综合收益的税后净额||13,761,886.00|5,818,569.99
（一）归属母公司所有者的其他综合收益的税后净额||13,761,886.00|5,818,569.99
1．不能重分类进损益的其他综合收益||2,417,746.22|-1,236,184.12
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,417,746.22|-1,236,184.12
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||11,344,139.78|7,054,754.11
（1）权益法下可转损益的其他综合收益||-13,033,828.79|-2,417,077.69
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|74
（6）外币财务报表折算差额||24,377,968.57|9,471,831.80
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-796,193,126.83|71,851,663.41
（一）归属于母公司所有者的综合收益总额||-811,228,062.91|68,943,067.56
（二）归属于少数股东的综合收益总额||15,034,936.08|2,908,595.85
八、每股收益：|||
（一）基本每股收益(元/股)||-0.95|0.07
（二）稀释每股收益(元/股)||-0.95|0.07
