page|94
项目|附注|2021 年度|2020 年度
一、营业总收入||12,403,454,517.82|9,639,815,718.43
其中：营业收入|（七）61|12,403,454,517.82|9,639,815,718.43
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||12,015,900,522.11|9,197,479,486.00
其中：营业成本|（七）61|10,300,480,507.26|7,737,499,451.52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（七）62|486,197,819.11|389,331,397.47
销售费用|（七）63|599,324,579.40|533,095,396.71
管理费用|（七）64|363,138,401.37|348,115,322.27
研发费用|（七）65|150,266,017.41|82,072,529.37
财务费用|（七）66|116,493,197.56|107,365,388.66
其中：利息费用||81,428,395.12|112,019,343.82
利息收入||12,146,609.95|10,464,912.53
加：其他收益|（七）67|489,548,219.79|337,715,409.36
投资收益（损失以“－”号填列）|（七）68|84,769,739.52|19,809,817.50
其中：对联营企业和合营企业的投资收益||80,545,064.35|26,305,641.87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|95
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（七）70|992,082.00|87,182,417.49
信用减值损失（损失以“-”号填列）|（七）71|-31,106,532.53|-13,984,755.12
资产减值损失（损失以“-”号填列）|（七）72|-8,582,971.57|-42,219,107.10
资产处置收益（损失以“－”号填列）|（七）73|3,799,224.62|101,194.83
三、营业利润（亏损以“－”号填列）||926,973,757.54|830,941,209.39
加：营业外收入|（七）74|5,690,323.39|5,430,014.66
减：营业外支出|（七）75|10,565,610.51|15,113,517.78
四、利润总额（亏损总额以“－”号填列）||922,098,470.42|821,257,706.27
减：所得税费用|（七）76|74,742,706.34|99,441,087.66
五、净利润（净亏损以“－”号填列）||847,355,764.08|721,816,618.61
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||847,355,764.08|721,816,618.61
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||831,789,107.64|726,134,737.51
2.少数股东损益（净亏损以“-”号填列）||15,566,656.44|-4,318,118.90
六、其他综合收益的税后净额|（七）77|-22,390,699.11|353,447,254.71
（一）归属母公司所有者的其他综合收益的税后净额||-22,390,699.11|353,447,254.71
1．不能重分类进损益的其他综合收益||-9,184,210.52|363,499,595.35
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-9,184,210.52|363,499,595.35
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-13,206,488.59|-10,052,340.64
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|96
（6）外币财务报表折算差额||-13,206,488.59|-10,052,340.64
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|（七）77|824,965,064.97|1,075,263,873.32
（一）归属于母公司所有者的综合收益总额||809,398,408.53|1,079,581,992.22
（二）归属于少数股东的综合收益总额||15,566,656.44|-4,318,118.90
八、每股收益：|||
（一）基本每股收益(元/股)|（十八）2|0.73|0.65
（二）稀释每股收益(元/股)|（十八）2|0.72|0.64
