page|106
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|473,362,933.30|457,855,852.44
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|198,112.02|
收到其他与经营活动有关的现金|37,985,859.48|35,495,444.48
经营活动现金流入小计|511,546,904.80|493,351,296.92
购买商品、接受劳务支付的现金|241,897,429.37|285,302,117.07
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
page|107
支付保单红利的现金||
支付给职工以及为职工支付的现金|77,718,390.70|93,217,369.03
支付的各项税费|9,951,516.13|18,787,457.72
支付其他与经营活动有关的现金|105,152,949.64|100,539,633.63
经营活动现金流出小计|434,720,285.84|497,846,577.45
经营活动产生的现金流量净额|76,826,618.96|-4,495,280.53
二、投资活动产生的现金流量：||
收回投资收到的现金||80,000,000.00
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额||29,628.24
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计||80,029,628.24
购建固定资产、无形资产和其他长期资产支付的现金|13,166,755.09|16,028,482.03
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|13,166,755.09|16,028,482.03
投资活动产生的现金流量净额|-13,166,755.09|64,001,146.21
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|289,901,000.00|285,285,268.15
收到其他与筹资活动有关的现金|291,700.00|
筹资活动现金流入小计|290,192,700.00|285,285,268.15
page|108
偿还债务支付的现金|369,970,762.67|346,185,769.37
分配股利、利润或偿付利息支付的现金|13,673,019.15|36,074,264.67
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|6,091,889.60|
筹资活动现金流出小计|389,735,671.42|382,260,034.04
筹资活动产生的现金流量净额|-99,542,971.42|-96,974,765.89
四、汇率变动对现金及现金等价物的影响|-131,165.76|-330,350.28
五、现金及现金等价物净增加额|-36,014,273.31|-37,799,250.49
加：期初现金及现金等价物余额|69,499,649.63|107,298,900.12
六、期末现金及现金等价物余额|33,485,376.32|69,499,649.63
