page|63
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|1,364,435,157.60|947,323,378.45
结算备付金||
拆出资金||
交易性金融资产||51,348,328.84
衍生金融资产||
应收票据|454,794,987.91|663,839,796.98
应收账款|833,906,011.77|797,815,368.69
应收款项融资||11,672,603.02
预付款项|5,009,319.71|10,131,707.81
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|78,552,724.11|103,440,455.26
其中：应收利息||
应收股利||
买入返售金融资产||
存货|379,829,201.31|838,215,112.11
合同资产|665,363,598.35|
持有待售资产||
一年内到期的非流动资产||
其他流动资产|25,756,514.79|33,281,555.86
流动资产合计|3,807,647,515.55|3,457,068,307.02
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款|143,326,290.04|701,796,521.75
长期股权投资|29,379,987.06|36,113,765.72
其他权益工具投资|32,512,000.00|32,512,000.00
其他非流动金融资产||
投资性房地产||
page|64
固定资产|20,240,481.59|21,441,584.32
在建工程|263,571,495.77|166,473,656.20
生产性生物资产||
油气资产||
使用权资产||
无形资产|100,163,189.91|103,870,045.13
开发支出||
商誉|51,539,988.95|54,325,054.36
长期待摊费用|68,590,212.02|6,777,189.49
递延所得税资产|36,534,794.88|29,013,541.77
其他非流动资产|840,562,649.71|
非流动资产合计|1,586,421,089.93|1,152,323,358.74
资产总计|5,394,068,605.48|4,609,391,665.76
流动负债：||
短期借款|361,247,010.76|261,974,276.77
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|340,055,657.68|529,981,790.51
应付账款|867,859,892.05|622,694,507.87
预收款项||57,972,740.03
合同负债|54,675,644.92|
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|22,612,089.03|25,141,079.72
应交税费|16,772,924.72|35,826,938.71
其他应付款|67,468,978.96|67,782,315.13
其中：应付利息||991,187.05
应付股利|499,268.05|499,268.05
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|17,000,000.00|150,000,000.00
其他流动负债|49,828,042.92|41,972,033.71
流动负债合计|1,797,520,241.04|1,793,345,682.45
非流动负债：||
保险合同准备金||
长期借款|233,396,458.34|200,000,000.00
应付债券|833,925,105.87|
其中：优先股||
page|65
永续债||
租赁负债||
长期应付款||
长期应付职工薪酬||
预计负债|181,206.38|1,579,043.00
递延收益|604,194.50|875,830.00
递延所得税负债|23,360.89|139,058.91
其他非流动负债||
非流动负债合计|1,068,130,325.98|202,593,931.91
负债合计|2,865,650,567.02|1,995,939,614.36
所有者权益：||
股本|512,760,300.00|512,760,300.00
其他权益工具|110,067,960.17|
其中：优先股||
永续债||
资本公积|1,095,009,699.71|1,095,009,699.71
减：库存股|65,296,056.89|65,296,056.89
其他综合收益||
专项储备||
盈余公积|147,912,423.45|129,686,481.59
一般风险准备||
未分配利润|666,038,163.84|879,438,581.99
归属于母公司所有者权益合计|2,466,492,490.28|2,551,599,006.40
少数股东权益|61,925,548.18|61,853,045.00
所有者权益合计|2,528,418,038.46|2,613,452,051.40
负债和所有者权益总计|5,394,068,605.48|4,609,391,665.76
