page|83
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|368,412,708.54|695,502,886.50
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||495,838.36
衍生金融资产|||
应收票据|七、4|117,401.00|1,579,970.51
应收账款|七、5|183,263,762.54|248,631,968.89
应收款项融资|七、6|98,075.50|
预付款项|七、7|8,150,447.13|7,279,913.11
page|84
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|13,105,761.73|16,262,844.79
其中：应收利息|||1,564,370.07
应收股利|||
买入返售金融资产|||
存货|七、9|297,596,377.60|230,636,204.04
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|12,234,054.73|61,791,474.58
流动资产合计||882,978,588.77|1,262,181,100.78
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、20|746,204,555.09|649,755,447.11
在建工程|七、21|635,472,000.05|204,951,198.23
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|213,106,369.93|121,595,655.58
开发支出|||
商誉|||
长期待摊费用|七、28|433,725.56|530,833.25
递延所得税资产|||
其他非流动资产|七、30|18,734,592.09|170,646,225.70
非流动资产合计||1,613,951,242.72|1,147,479,359.87
资产总计||2,496,929,831.49|2,409,660,460.65
流动负债：|||
短期借款|||100,000,000.00
向中央银行借款|||
拆入资金|||
page|85
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、34|160,166,588.25|198,341,290.36
应付账款|七、35|219,872,084.39|191,551,561.47
预收款项|七、36|62,247,541.98|39,635,075.33
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、37|32,052,011.35|29,575,286.72
应交税费|七、38|20,849,886.44|8,964,081.13
其他应付款|七、39|175,298.24|1,009,805.89
其中：应付利息|||287,166.67
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、41|279,952.00|
其他流动负债|||
流动负债合计||495,643,362.65|569,077,100.90
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|七、44|394,426,790.13|376,654,921.67
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、49|43,422,854.31|17,789,037.97
递延所得税负债|七、29|10,754,781.05|1,018,530.50
其他非流动负债|||
非流动负债合计||448,604,425.49|395,462,490.14
负债合计||944,247,788.14|964,539,591.04
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|400,602,423.00|400,600,000.00
其他权益工具|七、52|38,158,289.78|38,164,832.32
page|86
其中：优先股|||
永续债|||
资本公积|七、53|385,166,880.06|385,096,000.00
减：库存股|||
其他综合收益|七、55|105,117.99|
专项储备|七、56|24,692,744.56|19,738,559.04
盈余公积|七、57|99,771,091.40|78,776,717.95
一般风险准备|||
未分配利润|七、58|604,185,496.56|522,744,760.30
归属于母公司所有者权益（或股东权益）合计||1,552,682,043.35|1,445,120,869.61
少数股东权益|||
所有者权益（或股东权益）合计||1,552,682,043.35|1,445,120,869.61
负债和所有者权益（或股东权益）总计||2,496,929,831.49|2,409,660,460.65
