page|121
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|附注七（1)|427,201,428.68|298,963,176.83
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|附注七（4)|4,218,451.63|1,085,280.00
应收账款|附注七（5)|270,700,160.98|196,981,963.08
应收款项融资|附注七（6)|269,462,954.85|225,643,398.79
预付款项|附注七（7)|38,073,622.12|52,051,120.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七（8)|15,683,216.65|19,615,017.12
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七（9)|436,954,136.69|320,033,998.25
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
page|122
其他流动资产|附注七（13)|4,361,963.32|14,133,714.12
流动资产合计||1,466,655,934.92|1,128,507,668.64
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|附注七（20)|7,361,308.71|8,100,300.00
固定资产|附注七（21)|685,373,962.71|603,517,897.35
在建工程|附注七（22)|67,595,921.74|190,062,241.23
生产性生物资产|||
油气资产|||
使用权资产|附注七（25)|9,859,458.91|
无形资产|附注七（26)|52,749,240.60|51,026,112.54
开发支出|||
商誉|||
长期待摊费用|附注七（29)|19,492,970.16|14,959,056.58
递延所得税资产|附注七（30)|20,892,415.98|20,588,803.36
其他非流动资产|附注七（31)|12,445,712.52|12,603,152.51
非流动资产合计||875,770,991.33|900,857,563.57
资产总计||2,342,426,926.25|2,029,365,232.21
page|123
流动负债：|||
短期借款|附注七（32)|20,004,833.33|40,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|附注七（36)|288,965,686.62|261,558,443.39
预收款项|||
合同负债|附注七（38)|26,312,947.89|22,770,902.72
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七（39)|64,925,908.55|62,883,436.18
应交税费|附注七（40)|41,321,774.33|10,203,967.74
其他应付款|附注七（41)|48,111,738.25|58,003,046.60
其中：应付利息|||
应付股利|附注七（41)|9,327,672.21|4,364,891.69
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|附注七（43)|80,682,109.27|20,000,000.00
其他流动负债|附注七（44)|14,486,387.34|12,954,052.39
page|124
流动负债合计||584,811,385.58|488,373,849.02
非流动负债：|||
保险合同准备金|||
长期借款|附注七（45)|0.00|80,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|附注七（47)|9,483,225.04|
长期应付款|||
长期应付职工薪酬|||
预计负债|附注七（50)|5,070,461.70|5,026,608.70
递延收益|附注七（51)|6,004,778.57|5,578,512.97
递延所得税负债|附注七（30)|1,859,530.80|1,054,060.08
其他非流动负债|附注七（52)|4,447,885.94|4,447,885.94
非流动负债合计||26,865,882.05|96,107,067.69
负债合计||611,677,267.63|584,480,916.71
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七（53)|293,236,600.00|295,477,950.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|附注七（55)|301,776,022.73|308,124,756.24
减：库存股|附注七（56)|10,590,320.00|22,245,340.00
page|125
其他综合收益|附注七（57)|-2,950,000.00|-3,950,000.00
专项储备|附注七（58)|2,129,125.65|1,462,359.80
盈余公积|附注七（59)|244,880,194.37|228,248,732.72
一般风险准备|||
未分配利润|附注七（60)|812,566,538.56|572,843,318.02
归属于母公司所有者权益（或股东权益）合计||1,641,048,161.31|1,379,961,776.78
少数股东权益||89,701,497.31|64,922,538.72
所有者权益（或股东权益）合计||1,730,749,658.62|1,444,884,315.50
负债和所有者权益（或股东权益）总计||2,342,426,926.25|2,029,365,232.21
