page|125
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||414,346,550.03|365,750,091.08
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,782,972.72|18,383,735.83
收到其他与经营活动有关的现金|七、78|30,536,443.15|6,655,445.01
经营活动现金流入小计||449,665,965.90|390,789,271.92
购买商品、接受劳务支付的现||94,361,842.45|92,309,759.92
page|126
金|||
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||76,049,808.69|73,224,325.97
支付的各项税费||33,293,070.51|10,341,571.08
支付其他与经营活动有关的现金|七、78|12,157,413.27|12,269,064.83
经营活动现金流出小计||215,862,134.92|188,144,721.80
经 营 活 动 产生 的 现金 流量净额||233,803,830.98|202,644,550.12
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,643,132.75|810,989.41
处置固定资产、无形资产和其他长期资产收回的现金净额||383,500.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|862,391,854.80|586,750,000.00
投资活动现金流入小计||864,418,487.55|587,560,989.41
购建固定资产、无形资产和其他长期资产支付的现金||71,064,660.28|132,944,540.26
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|1,489,915,554.26|614,368,105.04
投资活动现金流出小计||1,560,980,214.54|747,312,645.30
投 资 活 动 产生 的 现金 流量净额||-696,561,726.99|-159,751,655.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||578,755,550.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||26,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||578,755,550.00|26,000,000.00
偿还债务支付的现金||6,200,000.00|44,400,000.00
分配股利、利润或偿付利息支||63,767,767.82|32,583,989.35
page|127
付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|28,119,205.70|
筹资活动现金流出小计||98,086,973.52|76,983,989.35
筹 资 活 动 产生 的 现金 流量净额||480,668,576.48|-50,983,989.35
四、汇率变动对现金及现金等价物的影响||-2,482,214.29|-207,690.97
五、现金及现金等价物净增加额||15,428,466.18|-8,298,786.09
加：期初现金及现金等价物余额||28,892,060.07|37,190,846.16
六、期末现金及现金等价物余额  七、79||44,320,526.25|28,892,060.07
