page|84
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,632,778,793.66|2,435,102,722.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,184,239.27|26,565,416.27
收到其他与经营活动有关的现金||442,275,552.46|484,912,760.27
经营活动现金流入小计||3,093,238,585.39|2,946,580,899.19
购买商品、接受劳务支付的现金||1,643,405,313.81|1,630,478,824.99
客户贷款及垫款净增加额|||
page|85
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||420,183,935.04|360,357,714.02
支付的各项税费||83,288,839.68|78,955,777.44
支付其他与经营活动有关的现金||222,589,340.38|391,383,276.56
经营活动现金流出小计||2,369,467,428.91|2,461,175,593.01
经营活动产生的现金流量净额||723,771,156.48|485,405,306.18
二、投资活动产生的现金流量：|||
收回投资收到的现金||957,550,000.00|527,480,000.00
取得投资收益收到的现金||15,943,416.76|13,302,445.40
处置固定资产、无形资产和其他长期资产收回的现金净额||107,961.00|19,966.31
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||8,477,000.00|4,200,000.00
投资活动现金流入小计||982,078,377.76|545,002,411.71
购建固定资产、无形资产和其他长期资产支付的现金||85,183,853.78|9,917,909.12
投资支付的现金||718,060,380.00|601,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||84,417,748.01|
支付其他与投资活动有关的现金||22,742,516.39|15,755,685.85
投资活动现金流出小计||910,404,498.18|626,673,594.97
投资活动产生的现金流量净额||71,673,879.58|-81,671,183.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,670,000.00
其中：子公司吸收少数股东投资收到的现金|||1,670,000.00
取得借款收到的现金|||299,570.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||1,969,570.00
偿还债务支付的现金||342,900.47|7,030,565.33
分配股利、利润或偿付利息支付的现金||88,251,241.60|140,757,696.63
其中：子公司支付给少数股东||2,863,744.83|
page|86
的股利、利润|||
支付其他与筹资活动有关的现金||241,021.20|
筹资活动现金流出小计||88,835,163.27|147,788,261.96
筹资活动产生的现金流量净额||-88,835,163.27|-145,818,691.96
四、汇率变动对现金及现金等价物的影响||5,138,124.37|5,034,680.11
五、现金及现金等价物净增加额||711,747,997.16|262,950,111.07
加：期初现金及现金等价物余额||3,088,836,612.42|2,825,886,501.35
六、期末现金及现金等价物余额||3,800,584,609.58|3,088,836,612.42
