page|152
项目|2020 年度|2019 年度
一、营业总收入|82,171,244,467.28|61,049,371,313.20
其中：营业收入|82,171,244,467.28|61,049,371,313.20
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|74,680,653,050.30|54,399,802,826.38
其中：营业成本|65,689,780,738.24|44,822,872,909.89
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
page|153
税金及附加|3,703,345,793.88|3,914,657,965.38
销售费用|2,402,206,155.12|2,568,817,864.29
管理费用|1,978,173,597.79|2,187,689,354.39
研发费用|66,731,099.25|
财务费用|840,415,666.02|905,764,732.43
其中：利息费用|939,567,359.47|997,681,804.30
利息收入|427,226,299.28|394,056,918.13
加：其他收益|104,825,884.02|39,841,194.37
投资收益（损失以“－”号填列）|2,390,950,134.86|814,088,508.51
其中：对联营企业和合营企业的投资收益|2,280,599,680.37|707,100,426.62
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|112,973,293.95|-9,466,709.84
信用减值损失（损失以“-”号填列）|-155,738,936.38|-80,727,562.58
资产减值损失（损失以“-”号填列）|-794,907,048.81|-588,231,203.86
资产处置收益（损失以“-”号填列）|630,148.91|1,503,058.04
三、营业利润（亏损以“－”号填列）|9,149,324,893.53|6,826,575,771.46
加：营业外收入|95,603,626.66|83,589,362.09
减：营业外支出|424,533,311.35|139,542,213.73
四、利润总额（亏损总额以“－”号填列）|8,820,395,208.84|6,770,622,919.82
减：所得税费用|3,329,049,769.81|2,449,262,184.01
五、净利润（净亏损以“－”号填列）|5,491,345,439.03|4,321,360,735.81
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|5,491,345,439.03|4,321,360,735.81
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|5,220,293,395.12|4,020,173,927.02
2.少数股东损益|271,052,043.91|301,186,808.79
六、其他综合收益的税后净额|29,725,341.32|-37,207,722.89
归属母公司所有者的其他综合收益的税后净额|29,725,341.32|-37,091,255.37
（一）不能重分类进损益的其他综合收益|-13,696,440.83|-89,705,169.68
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|154
3.其他权益工具投资公允价值变动|-13,696,440.83|-89,705,169.68
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|43,421,782.15|52,613,914.31
1.权益法下可转损益的其他综合收益|-19,291,100.73|15,925,159.97
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|406,370.42|325,635.71
7.其他||
8.非投资性房地产转换为采用公允价值计量的投资性房地产时（转换日）公允价值大于账面价值的差额|62,306,512.46|36,363,118.63
归属于少数股东的其他综合收益的税后净额||-116,467.52
七、综合收益总额|5,521,070,780.35|4,284,153,012.92
归属于母公司所有者的综合收益总额|5,250,018,736.44|3,983,082,671.65
归属于少数股东的综合收益总额|271,052,043.91|301,070,341.27
八、每股收益：||
（一）基本每股收益|1.20|0.91
（二）稀释每股收益|1.19|0.90
