page|90
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||757,510,522.52|436,536,205.24
结算备付金|||
拆出资金|||
交易性金融资产||136,506,406.71|
以公 允价值计量且 其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||28,761,940.74|43,522,700.82
应收账款||983,270,240.66|1,182,184,903.65
应收款项融资||49,688,852.23|
预付款项||261,066,313.04|150,792,925.78
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||40,543,718.32|68,275,616.88
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||580,537,935.79|789,368,108.62
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||256,999,367.93|69,610,040.72
流动资产合计||3,094,885,297.94|2,740,290,501.71
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||12,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||1,254,296,414.05|1,138,487,580.07
其他权益工具投资|||
其他非流动金融资产||22,549,814.38|
投资性房地产||43,744,190.85|13,990,716.70
固定资产||644,125,453.19|699,629,396.83
在建工程||652,604,597.89|370,239,680.83
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||113,024,331.13|114,346,890.47
开发支出|||
page|91
商誉||298,000,520.89|309,583,356.87
长期待摊费用||12,286,362.41|8,727,777.97
递延所得税资产||58,679,541.39|25,734,343.17
其他非流动资产||31,212,487.96|31,107,089.90
非流动资产合计||3,130,523,714.14|2,723,846,832.81
资产总计||6,225,409,012.08|5,464,137,334.52
流动负债：|||
短期借款||569,659,112.84|658,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||770,063.59
衍生金融负债|||
应付票据||187,242,037.32|144,918,747.00
应付账款||625,110,711.49|603,803,030.29
预收款项||376,091,058.02|308,134,805.83
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||36,934,909.95|35,457,500.34
应交税费||54,124,598.80|60,190,137.71
其他应付款||157,295,389.30|213,765,604.80
其中：应付利息|||
应付股利||5,226,258.93|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||73,672,637.05|69,538,390.75
其他流动负债|||
流动负债合计||2,080,130,454.77|2,094,578,280.31
非流动负债：|||
保险合同准备金|||
长期借款||86,741,485.34|153,169,821.16
应付债券||806,173,898.69|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||2,516,841.78|4,782,713.81
递延收益||70,100,307.41|50,792,400.21
递延所得税负债||10,225,276.76|11,982,915.53
其他非流动负债|||
非流动负债合计||975,757,809.98|220,727,850.71
负债合计||3,055,888,264.75|2,315,306,131.02
所有者权益（或股东权益）：|||
page|92
实收资本（或股本）||1,245,447,400.00|1,252,950,520.00
其他权益工具||182,981,278.61|
其中：优先股|||
永续债|||
资本公积||516,909,447.34|541,663,764.79
减：库存股||20,014,447.50|42,710,050.00
其他综合收益||1,620,354.10|901,042.25
专项储备|||
盈余公积||289,829,617.88|288,218,296.60
一般风险准备|||
未分配利润||515,765,054.46|733,501,121.70
归属 于母公司所有 者权益（或股东权益）合计||2,732,538,704.89|2,774,524,695.34
少数股东权益||436,982,042.44|374,306,508.16
所 有 者 权 益 （ 或 股 东 权益）合计||3,169,520,747.33|3,148,831,203.50
负债和所有者权益（或股东权益）总计||6,225,409,012.08|5,464,137,334.52
