page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,671,441,060.32|3,312,028,064.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,825,956.37|
收到其他与经营活动有关的现金|七、56|271,145,002.03|221,910,699.69
经营活动现金流入小计||4,948,412,018.72|3,533,938,764.04
购买商品、接受劳务支付的现金||3,840,155,750.97|2,843,520,050.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||210,565,736.77|196,981,086.73
支付的各项税费||313,508,486.45|297,043,683.44
支付其他与经营活动有关的现金|七、56|441,399,438.32|354,654,056.63
经营活动现金流出小计||4,805,629,412.51|3,692,198,877.58
经营活动产生的现金流量净额||142,782,606.21|-158,260,113.54
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,120,128,178.29|20,055,136.99
取得投资收益收到的现金||8,853,531.15|
处置固定资产、无形资产和其他长期资产收回的现金净额||169,150.00|724,394.72
处置子公司及其他营业单位收到的现金净额||441,399,002.85|255,620,582.82
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,570,549,862.29|276,400,114.53
购建固定资产、无形资产和其他长期资产支付的现金||844,264,080.41|760,142,974.64
投资支付的现金||1,458,400,000.00|162,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||74,830,695.52|107,735,199.92
支付其他与投资活动有关的现金|七、56|45,018,170.44|
投资活动现金流出小计||2,422,512,946.37|1,029,878,174.56
投资活动产生的现金流量净额||148,036,915.92|-753,478,060.03
page|77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||3,581,212,447.19|3,001,835,111.88
收到其他与筹资活动有关的现金|七、56|89,963,280.00|30,449,400.00
筹资活动现金流入小计||3,671,175,727.19|3,032,284,511.88
偿还债务支付的现金||3,344,387,830.65|2,080,882,654.72
分配股利、利润或偿付利息支付的现金||188,954,151.07|249,345,963.58
其中：子公司支付给少数股东的股利、利润|||4,288,091.77
支付其他与筹资活动有关的现金|七、56|410,016,514.19|57,171,313.09
筹资活动现金流出小计||3,943,358,495.91|2,387,399,931.39
筹资活动产生的现金流量净额||-272,182,768.72|644,884,580.49
四、汇率变动对现金及现金等价物的影响||-3,471.95|
五、现金及现金等价物净增加额||18,633,281.46|-266,853,593.08
加：期初现金及现金等价物余额||538,676,180.00|805,529,773.08
六、期末现金及现金等价物余额||557,309,461.46|538,676,180.00
