page|95
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,753,184,502.23|6,500,324,939.25
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||14,931,254.48|13,513,641.45
收到其他与经营活动有关的现金|七、76（1）|379,260,114.97|239,949,878.96
经营活动现金流入小计||7,147,375,871.68|6,753,788,459.66
购买商品、接受劳务支付的现金||4,739,641,097.73|5,811,515,456.80
客户贷款及垫款净增加额|||
page|96
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金|七、76（2）|658,296,499.20|609,376,569.98
支付的各项税费||336,085,059.73|220,675,123.06
支付其他与经营活动有关的现金||571,153,743.65|446,700,378.13
经营活动现金流出小计||6,305,176,400.31|7,088,267,527.97
经营活动产生的现金流量净额||842,199,471.37|-334,479,068.31
二、投资活动产生的现金流量：|||
收回投资收到的现金||320,178.76|73,009,957.82
取得投资收益收到的现金||237,329,614.23|199,556,905.14
处置固定资产、无形资产和其他长期资产收回的现金净额||20,069,802.37|37,404,286.54
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76（3）|41,421,285.38|59,440,463.48
投资活动现金流入小计||299,140,880.74|369,411,612.98
购建固定资产、无形资产和其他长期资产支付的现金||801,561,160.90|622,635,150.82
投资支付的现金|||98,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||42,975,715.17|10,629,294.05
支付其他与投资活动有关的现金|七、76（4）|7,944,347.22|65,900,000.00
投资活动现金流出小计||852,481,223.29|797,164,444.87
投资活动产生的现金流量净额||-553,340,342.55|-427,752,831.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||121,899,505.00|5,000,000.00
其中：子公司吸收少数股东投资收到的现金||121,899,505.00|5,000,000.00
取得借款收到的现金||2,581,667,200.00|2,170,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,703,566,705.00|2,175,000,000.00
偿还债务支付的现金||1,890,113,636.00|1,101,363,636.00
分配股利、利润或偿付利息支付的现金||295,262,337.70|208,946,163.55
其中：子公司支付给少数股东||73,737,378.34|115,286,991.66
page|97
的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|1,110,000.00|6,246,037.74
筹资活动现金流出小计||2,186,485,973.70|1,316,555,837.29
筹资活动产生的现金流量净额||517,080,731.30|858,444,162.71
四、汇率变动对现金及现金等价物的影响||25,585.84|87,220.01
五、现金及现金等价物净增加额||805,965,445.96|96,299,482.52
加：期初现金及现金等价物余额||1,108,697,631.99|1,012,398,149.47
六、期末现金及现金等价物余额||1,914,663,077.95|1,108,697,631.99
