page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||16,039,068,717.39|15,124,832,712.00
客户存款和同业存放款项净增加额||324,889,495.65|139,184,558.92
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额||57,000,000.00|-607,000,000.00
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||139,592,935.03|217,128,731.71
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||198,788,027.76|166,609,232.57
收到其他与经营活动有关的现金|七（78）|479,257,697.34|385,826,358.37
经营活动现金流入小计||17,238,596,873.17|15,426,581,593.57
购买商品、接受劳务支付的现金||12,356,858,978.55|12,782,704,001.77
客户贷款及垫款净增加额||696,328,666.51|41,618,315.00
存放中央银行和同业款项净增加额||-26,826,204.85|-136,636,983.56
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金||13,371,340.00|12,917,748.18
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,996,258,105.35|2,097,517,772.53
支付的各项税费||812,472,803.60|780,192,498.88
支付其他与经营活动有关的现金|七（78）|1,346,468,804.45|1,356,558,887.19
经营活动现金流出小计||17,194,932,493.61|16,934,872,239.99
经营活动产生的现金流量净额||43,664,379.56|-1,508,290,646.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,051,345,581.73|1,942,143,361.05
取得投资收益收到的现金||75,693,394.42|56,331,081.46
page|65
处置固定资产、无形资产和其他长期资产收回的现金净额||187,602,430.89|2,842,366.25
处置子公司及其他营业单位收到的现金净额||363,632,398.22|4,721,883.06
收到其他与投资活动有关的现金|七（78）|3,648,402.66|178,006,939.41
投资活动现金流入小计||2,681,922,207.92|2,184,045,631.23
购建固定资产、无形资产和其他长期资产支付的现金||292,016,622.85|236,831,861.76
投资支付的现金||1,690,700,000.00|4,162,250,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七（78）|3,722,001.59|15,348,830.07
投资活动现金流出小计||1,986,438,624.44|4,414,430,691.83
投资活动产生的现金流量净额||695,483,583.48|-2,230,385,060.60
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,000,000.00|3,500,000.00
其中：子公司吸收少数股东投资收到的现金||2,000,000.00|3,500,000.00
取得借款收到的现金||1,401,319,784.94|925,573,506.09
收到其他与筹资活动有关的现金|七（78）||9,460,985.10
筹资活动现金流入小计||1,403,319,784.94|938,534,491.19
偿还债务支付的现金||1,479,846,663.33|599,914,248.30
分配股利、利润或偿付利息支付的现金||307,382,528.08|221,720,846.29
其中：子公司支付给少数股东的股利、利润||8,273,709.00|7,616,109.34
支付其他与筹资活动有关的现金|七（78）||53,402.06
筹资活动现金流出小计||1,787,229,191.41|821,688,496.65
筹资活动产生的现金流量净额||-383,909,406.47|116,845,994.54
四、汇率变动对现金及现金等价物的影响||-22,211,489.92|3,467,467.10
五、现金及现金等价物净增加额|七（78）|333,027,066.65|-3,618,362,245.38
加：期初现金及现金等价物余额||3,036,566,742.37|6,654,928,987.75
六、期末现金及现金等价物余额||3,369,593,809.02|3,036,566,742.37
