page|74
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,176,144,608.96|1,930,993,547.62
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|38,521,258.84|31,621,487.14
收到其他与经营活动有关的现金|164,189,365.73|52,533,957.28
经营活动现金流入小计|2,378,855,233.53|2,015,148,992.04
购买商品、接受劳务支付的现金|1,705,815,565.95|1,554,097,180.23
page|75
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|113,813,354.15|94,062,092.17
支付的各项税费|40,691,188.71|29,288,480.04
支付其他与经营活动有关的现金|120,076,669.22|183,747,563.69
经营活动现金流出小计|1,980,396,778.03|1,861,195,316.13
经营活动产生的现金流量净额|398,458,455.50|153,953,675.91
二、投资活动产生的现金流量：||
收回投资收到的现金|6,409,634.87|43,810,000.00
取得投资收益收到的现金|3,643,211.20|4,057,018.92
处置固定资产、无形资产和其他长期资产收回的现金净额|607,101.49|1,578,852.45
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||3,111,216.00
投资活动现金流入小计|10,659,947.56|52,557,087.37
购建固定资产、无形资产和其他长期资产支付的现金|131,930,158.34|95,456,357.29
投资支付的现金||924,304.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|131,930,158.34|96,380,661.29
投资活动产生的现金流量净额|-121,270,210.78|-43,823,573.92
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|349,950,000.00|899,000,000.00
page|76
收到其他与筹资活动有关的现金|81,005,000.00|132,000,000.00
筹资活动现金流入小计|430,955,000.00|1,031,000,000.00
偿还债务支付的现金|604,950,000.00|908,000,000.00
分配股利、利润或偿付利息支付的现金|24,311,354.20|43,927,407.26
其中：子公司支付给少数股东的股利、利润||1,656,299.45
支付其他与筹资活动有关的现金|4,050,000.00|289,005,000.00
筹资活动现金流出小计|633,311,354.20|1,240,932,407.26
筹资活动产生的现金流量净额|-202,356,354.20|-209,932,407.26
四、汇率变动对现金及现金等价物的影响|-4,268,256.49|1,013,905.99
五、现金及现金等价物净增加额|70,563,634.03|-98,788,399.28
加：期初现金及现金等价物余额|174,487,499.77|273,275,899.05
六、期末现金及现金等价物余额|245,051,133.80|174,487,499.77
