page|68
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|307,701,933.96|296,274,230.75
结算备付金||
拆出资金||
交易性金融资产||
衍生金融资产||
应收票据|26,546,115.80|42,821,969.03
应收账款|244,337,704.88|189,672,891.07
应收款项融资|3,214,603.73|
预付款项|8,222,137.36|5,338,961.75
page|69
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|8,539,911.31|5,223,129.14
其中：应收利息|3,706,173.69|2,133,249.31
应收股利||
买入返售金融资产||
存货|128,429,630.05|91,352,882.49
合同资产|4,328,827.73|
持有待售资产||
一年内到期的非流动资产||
其他流动资产|195,165,604.07|227,415,925.23
流动资产合计|926,486,468.89|858,099,989.46
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款||
长期股权投资||
其他权益工具投资|10,575,365.00|6,420,000.00
其他非流动金融资产||
投资性房地产||
固定资产|76,881,479.41|75,457,407.16
在建工程|143,267.69|25,239.74
生产性生物资产||
油气资产||
使用权资产||
无形资产|13,464,688.02|13,670,431.46
开发支出||
商誉|32,023,653.78|45,051,324.15
长期待摊费用|7,174,859.12|4,012,384.01
递延所得税资产|5,474,712.64|4,204,654.97
其他非流动资产|4,788,776.60|4,989,157.50
非流动资产合计|150,526,802.26|153,830,598.99
page|70
资产总计|1,077,013,271.15|1,011,930,588.45
流动负债：||
短期借款||
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|45,855,196.00|18,671,758.60
应付账款|99,685,697.59|74,635,483.57
预收款项||4,386,557.14
合同负债|2,566,388.51|
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|14,790,050.45|14,749,326.48
应交税费|5,418,452.36|5,012,245.03
其他应付款|2,739,145.02|2,006,204.27
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债||
其他流动负债|336,984.24|
流动负债合计|171,391,914.17|119,461,575.09
非流动负债：||
保险合同准备金||
长期借款||
应付债券||
其中：优先股||
永续债||
租赁负债||
长期应付款||
page|71
长期应付职工薪酬||
预计负债||
递延收益|10,283,943.71|12,628,432.25
递延所得税负债||
其他非流动负债|508,918.04|508,918.04
非流动负债合计|10,792,861.75|13,137,350.29
负债合计|182,184,775.92|132,598,925.38
所有者权益：||
股本|324,733,466.00|324,733,466.00
其他权益工具||
其中：优先股||
永续债||
资本公积|122,018,160.73|119,091,116.54
减：库存股||
其他综合收益|-236,145.18|-2,028.63
专项储备||
盈余公积|51,704,897.68|48,253,553.62
一般风险准备||
未分配利润|403,391,326.88|389,702,766.95
归属于母公司所有者权益合计|901,611,706.11|881,778,874.48
少数股东权益|-6,783,210.88|-2,447,211.41
所有者权益合计|894,828,495.23|879,331,663.07
负债和所有者权益总计|1,077,013,271.15|1,011,930,588.45
