page|102
项目|附注|2021 年度|2020 年度
一、营业总收入||1,284,934,150.19|1,005,607,702.74
其中：营业收入||1,284,934,150.19|1,005,607,702.74
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||897,561,443.62|693,097,299.25
其中：营业成本||514,965,504.02|396,462,875.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||11,129,495.46|8,709,356.77
销售费用||74,708,238.92|68,942,943.10
管理费用||107,399,306.31|104,068,301.03
研发费用||178,972,672.48|113,950,567.57
财务费用||10,386,226.43|963,254.97
其中：利息费用||13,674,451.91|4,277,204.49
利息收入||4,794,640.61|4,158,574.48
加：其他收益||36,437,093.31|31,956,441.75
投资收益（损失以“－”号填列）||69,196,967.21|11,733,802.16
其中：对联营企业和合营企业的投资收益||6,963,687.09|6,123,770.07
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||14,658,381.75|7,200,457.37
信用减值损失（损失以“-”号填列）||-31,834,391.04|-7,860,947.33
资产减值损失（损失以“-”号填列）||-6,858,921.07|-12,293,845.59
资产处置收益（损失以“－”号填列）||115,793.82|-93,100.24
三、营业利润（亏损以“－”号填列）||469,087,630.55|343,153,211.61
加：营业外收入||69,249,778.08|55,165,390.54
page|103
减：营业外支出||2,948,380.51|1,414,508.32
四、利润总额（亏损总额以“－”号填列）||535,389,028.12|396,904,093.83
减：所得税费用||51,778,521.93|61,425,173.00
五、净利润（净亏损以“－”号填列）||483,610,506.19|335,478,920.83
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||483,610,506.19|335,478,920.83
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||483,081,111.63|336,439,870.31
2.少数股东损益（净亏损以“-”号填列）||529,394.56|-960,949.48
六、其他综合收益的税后净额||-4,048,692.91|-655,193.59
（一）归属母公司所有者的其他综合收益的税后净额||-4,048,692.91|-655,193.59
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-4,048,692.91|-655,193.59
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他||-4,048,692.91|-655,193.59
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||479,561,813.28|334,823,727.24
（一）归属于母公司所有者的综合收益总额||479,032,418.72|335,784,676.72
（二）归属于少数股东的综合收益总额||529,394.56|-960,949.48
八、每股收益：|||
（一）基本每股收益(元/股)||2.39|1.75
（二）稀释每股收益(元/股)||2.39|1.75
