page|109
项目|附注|2021 年度|2020 年度
一、营业总收入||1,136,833,011.82|735,609,509.26
其中：营业收入|七、61|1,136,833,011.82|735,609,509.26
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||943,177,042.29|611,672,502.48
其中：营业成本|七、61|794,053,264.48|495,820,156.55
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,718,169.73|5,725,575.81
销售费用|七、63|47,256,352.59|45,957,767.89
管理费用|七、64|38,782,146.82|26,470,374.76
研发费用|七、65|57,870,998.07|35,965,856.01
财务费用|七、66|-1,503,889.40|1,732,771.46
其中：利息费用|||
利息收入||3,027,163.64|1,078,160.43
加：其他收益|七、67|15,425,599.60|6,685,223.74
投资收益（损失以“－”号填列）|七、68|22,101,923.42|13,036,171.54
其中：对联营企业和合营企业的投资收益||2,064,686.85|1,102,720.22
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-592,852.44|-345,876.67
资产减值损失（损失以“-”号填列）|七、72|-3,576,689.99|-4,105,070.94
资产处置收益（损失以“－”号填列）|七、73|328,255.18|-28,868.82
三、营业利润（亏损以“－”号填列）||227,342,205.30|139,178,585.63
加：营业外收入|七、74|447,704.35|136,464.51
减：营业外支出|七、75|343,412.63|820,015.42
page|110
四、利润总额（亏损总额以“－”号填列）||227,446,497.02|138,495,034.72
减：所得税费用|七、76|25,916,445.46|16,635,143.04
五、净利润（净亏损以“－”号填列）||201,530,051.56|121,859,891.68
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||201,530,051.56|121,859,891.68
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||200,491,754.69|120,238,958.28
2.少数股东损益（净亏损以“-”号填列）||1,038,296.87|1,620,933.40
六、其他综合收益的税后净额||-17,289.54|883.60
（一）归属母公司所有者的其他综合收益的税后净额||-17,289.54|865.93
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-17,289.54|865.93
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-17,289.54|865.93
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||17.67
七、综合收益总额||201,512,762.02|121,860,775.28
（一）归属于母公司所有者的综合收益总额||200,474,465.15|120,239,824.21
（二）归属于少数股东的综合收益总额||1,038,296.87|1,620,951.07
八、每股收益：|||
（一）基本每股收益(元/股)||1.52|1.04
（二）稀释每股收益(元/股)||1.52|1.04
