page|127
项目|2021 年度|2020 年度
一、营业总收入|1,298,464,358.00|1,038,673,858.08
其中：营业收入|1,298,464,358.00|1,038,673,858.08
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,208,857,302.49|934,819,065.98
其中：营业成本|847,437,460.02|595,092,061.77
page|128
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,486,526.35|3,440,215.98
销售费用|73,566,588.00|79,055,911.19
管理费用|122,439,395.33|96,996,411.26
研发费用|118,660,421.56|116,797,501.59
财务费用|42,266,911.23|43,436,964.19
其中：利息费用|38,492,315.79|36,045,219.42
利息收入|2,271,853.99|709,008.02
加：其他收益|7,553,617.93|4,870,147.74
投资收益（损失以“－”号填列）|293,370.69|-1,153,370.02
其中：对联营企业和合营企业的投资收益|-639,057.11|-1,554,185.61
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|14,890.28|
信用减值损失（损失以“-”号填列）|-49,187,388.80|-40,114,260.91
资产减值损失（损失以“-”号填列）|-14,828,706.72|-9,252,589.33
资产处置收益（损失以“-”号填列）|1,788.93|
三、营业利润（亏损以“－”号填列）|33,454,627.82|58,204,719.58
加：营业外收入|34,166.65|4,402.51
减：营业外支出|560,514.64|185,769.71
page|129
四、利润总额（亏损总额以“－”号填列）|32,928,279.83|58,023,352.38
减：所得税费用|-4,676,523.93|-4,162,442.87
五、净利润（净亏损以“－”号填列）|37,604,803.76|62,185,795.25
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|37,604,803.76|62,185,795.25
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|37,365,350.08|60,530,057.93
2.少数股东损益|239,453.68|1,655,737.32
六、其他综合收益的税后净额|-2,157,262.93|2,753,608.20
归属母公司所有者的其他综合收益的税后净额|-1,238,984.51|2,111,189.62
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-1,238,984.51|2,111,189.62
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,238,984.51|2,111,189.62
page|130
7.其他||
归属于少数股东的其他综合收益的税后净额|-918,278.42|642,418.58
七、综合收益总额|35,447,540.83|64,939,403.45
归属于母公司所有者的综合收益总额|36,126,365.57|62,641,247.55
归属于少数股东的综合收益总额|-678,824.74|2,298,155.90
八、每股收益：||
（一）基本每股收益|0.08|0.13
（二）稀释每股收益|0.07|0.13
