page|83
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||66,861,050,783.76|25,480,214,850.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|84
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|2,128,767,571.83|3,664,949,922.82
经营活动现金流入小计||68,989,818,355.59|29,145,164,773.17
购买商品、接受劳务支付的现金||51,405,746,924.48|18,441,577,077.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,869,290,203.89|3,263,712,386.01
支付的各项税费||394,493,219.79|297,308,406.29
支付其他与经营活动有关的现金|七、78|3,225,401,277.25|822,672,550.74
经营活动现金流出小计||58,894,931,625.41|22,825,270,420.55
经营活动产生的现金流量净额||10,094,886,730.18|6,319,894,352.62
二、投资活动产生的现金流量：|||
收回投资收到的现金||201,938,106.31|123,014,710.00
取得投资收益收到的现金||803,310.00|606,930.00
处置固定资产、无形资产和其他长期资产收回的现金净额||6,798,559.60|808,270.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||209,539,975.91|124,429,910.00
购建固定资产、无形资产和其他长期资产支付的现金||942,922,645.50|742,053,256.59
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|75,132.00|
投资活动现金流出小计||942,997,777.50|742,053,256.59
投资活动产生的现金流量净额||-733,457,801.59|-617,623,346.59
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||2,000,000,000.00
收到其他与筹资活动有关的现金|七、78|84,400,000.00|88,400,000.00
筹资活动现金流入小计||84,400,000.00|2,088,400,000.00
偿还债务支付的现金|||2,483,500,000.00
分配股利、利润或偿付利息支付的现金||456,247,175.68|241,783,745.11
其中：子公司支付给少数股东的股利、利润||1,560,600.64|1,244,148.07
page|85
支付其他与筹资活动有关的现金|七、78|2,656,619.88|598,415.00
筹资活动现金流出小计||458,903,795.56|2,725,882,160.11
筹资活动产生的现金流量净额||-374,503,795.56|-637,482,160.11
四、汇率变动对现金及现金等价物的影响||-2,123,077.38|-1,022,235.09
五、现金及现金等价物净增加额|七、79|8,984,802,055.65|5,063,766,610.83
加：期初现金及现金等价物余额|七、79|12,631,808,008.72|7,568,041,397.89
六、期末现金及现金等价物余额|七、79|21,616,610,064.37|12,631,808,008.72
