page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,626,605,456.31|5,182,114,867.78
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||110,384,141.14|14,472,482.24
收到其他与经营活动有关的现金||44,906,990.14|29,361,906.42
经营活动现金流入小计||9,781,896,587.59|5,225,949,256.44
购买商品、接受劳务支付的现金||10,237,751,048.62|4,326,137,734.01
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||318,069,174.83|250,526,855.59
支付的各项税费||331,148,955.61|215,755,635.26
支付其他与经营活动有关的现金||88,322,647.46|90,597,560.63
经营活动现金流出小计||10,975,291,826.52|4,883,017,785.49
经营活动产生的现金流量净额||-1,193,395,238.93|342,931,470.95
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,528,000,000.00
取得投资收益收到的现金|||6,209,031.63
处置固定资产、无形资产和其他长期资产收回的现金净额||1,009,784.76|367,688.00
page|110
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||14,198,085.83|38,169,300.00
投资活动现金流入小计||15,207,870.59|1,572,746,019.63
购建固定资产、无形资产和其他长期资产支付的现金||687,006,980.91|669,223,565.99
投资支付的现金||56,216,294.79|1,093,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||3,464,158.05|
支付其他与投资活动有关的现金||18,013,366.36|31,031,451.18
投资活动现金流出小计||764,700,800.11|1,793,255,017.17
投资活动产生的现金流量净额||-749,492,929.52|-220,508,997.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||279,060,934.77|217,324,075.00
其中：子公司吸收少数股东投资收到的现金||800,000.00|167,960,000.00
取得借款收到的现金||5,646,156,510.00|2,740,620,192.22
收到其他与筹资活动有关的现金||595,506,679.33|484,547,096.06
筹资活动现金流入小计||6,520,724,124.10|3,442,491,363.28
偿还债务支付的现金||3,269,196,212.96|2,735,060,508.21
分配股利、利润或偿付利息支付的现金||227,288,067.86|122,385,656.58
其中：子公司支付给少数股东的股利、利润||7,869,126.19|2,939,646.63
支付其他与筹资活动有关的现金||913,021,186.66|603,110,605.45
筹资活动现金流出小计||4,409,505,467.48|3,460,556,770.24
筹资活动产生的现金流量净额||2,111,218,656.62|-18,065,406.96
四、汇率变动对现金及现金等价物的影响||-2,276,355.63|-9,200,336.76
五、现金及现金等价物净增加额||166,054,132.54|95,156,729.69
加：期初现金及现金等价物余额||720,291,097.46|625,134,367.77
六、期末现金及现金等价物余额||886,345,230.00|720,291,097.46
