page|62
项目|附注|2020 年度|2019 年度
一、营业总收入||12,825,879,050.96|13,277,123,199.46
其中：营业收入|十一、七、61|12,825,879,050.96|13,277,123,199.46
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,740,027,174.38|11,250,464,607.98
其中：营业成本|十一、七、61|6,792,069,655.66|7,068,155,605.90
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|十一、七、62|136,844,632.07|132,548,248.55
销售费用|十一、七、63|2,473,223,340.57|2,622,264,187.21
管理费用|十一、七、64|1,235,707,484.30|1,346,007,515.26
研发费用|十一、七、65|138,124,050.67|111,490,556.36
财务费用|十一、七、66|-35,941,988.89|-30,001,505.30
其中：利息费用||53,239,639.80|45,155,539.17
利息收入||104,793,569.46|94,493,354.40
加：其他收益|十一、七、67|56,399,101.04|35,980,039.75
投资收益（损失以“－”号填列）|十一、七、68|599,427.93|535,371.68
其中：对联营企业和合营企业的投资收益||-756,416.52|-1,660,804.99
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  十一、七、71|-38,239,094.13|-17,889,740.05
|资产减值损失（损失以“-”号填列）  十一、七、72|-112,679,017.32|-128,350,722.66
|资产处置收益（损失以“－”号填列）  十一、七、73|12,588,202.94|51,199,794.59
三、营业利润（亏损以“－”号填列）||2,004,520,497.04|1,968,133,334.79
加：营业外收入|十一、七、74|3,361,263.13|10,837,239.16
减：营业外支出|十一、七、75|24,964,780.05|12,279,626.59
四、利润总额（亏损总额以“－”号填列）||1,982,916,980.12|1,966,690,947.36
减：所得税费用|十一、七、76|366,553,674.93|405,089,618.97
五、净利润（净亏损以“－”号填列）||1,616,363,305.19|1,561,601,328.39
（一）按经营持续性分类|||
page|63
1.持续经营净利润（净亏损以“－”号填列）||1,616,363,305.19|1,561,601,328.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,031,440,914.95|985,435,905.02
2.少数股东损益（净亏损以“-”号填列）||584,922,390.24|576,165,423.37
六、其他综合收益的税后净额||-156,817,537.29|59,012,162.81
（一）归属母公司所有者的其他综合收益的税后净额||-78,362,332.96|31,003,355.46
1．不能重分类进损益的其他综合收益||-2,228,871.35|-2,030,487.50
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-2,228,871.35|-2,030,487.50
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-76,133,461.61|33,033,842.96
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-76,133,461.61|33,033,842.96
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-78,455,204.33|28,008,807.35
七、综合收益总额||1,459,545,767.90|1,620,613,491.20
（一）归属于母公司所有者的综合收益总额||953,078,581.99|1,016,439,260.48
（二）归属于少数股东的综合收益总额||506,467,185.91|604,174,230.72
八、每股收益：|||
（一）基本每股收益(元/股)||0.752|0.719
（二）稀释每股收益(元/股)|||
