page|88
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,758,606,098.92|1,563,656,974.50
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|46,513,986.00|93,569,489.66
经营活动现金流入小计||1,805,120,084.92|1,657,226,464.16
购买商品、接受劳务支付的现金||722,423,730.15|576,632,513.95
支付给职工及为职工支付的现金||597,115,691.14|495,269,438.39
支付的各项税费||59,409,084.80|49,069,129.53
支付其他与经营活动有关的现金|七、78|159,322,173.48|155,391,324.61
经营活动现金流出小计||1,538,270,679.57|1,276,362,406.48
经营活动产生的现金流量净额||266,849,405.35|380,864,057.68
二、投资活动产生的现金流量：|||
收回投资收到的现金||300,024,860.53|4,002,000.00
取得投资收益收到的现金||27,082,456.91|27,519,580.09
处置固定资产、无形资产和其他长期资产收回的现金净额||157,635.48|706,479.82
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|724,501,666.67|410,967,344.44
投资活动现金流入小计||1,051,766,619.59|443,195,404.35
购建固定资产、无形资产和其他长期资产支付的现金||93,064,673.87|127,374,699.47
投资支付的现金||82,000.00|101,146,300.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|1,069,117,269.27|504,501,666.67
投资活动现金流出小计||1,162,263,943.14|733,022,666.14
投资活动产生的现金流量净额||-110,497,323.55|-289,827,261.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78|34,389,150.60|37,649,080.00
筹资活动现金流入小计||34,389,150.60|37,649,080.00
page|89
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||66,435,758.09|101,210,725.91
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|70,346,935.08|100,000.00
筹资活动现金流出小计||136,782,693.17|101,310,725.91
筹资活动产生的现金流量净额||-102,393,542.57|-63,661,645.91
四、汇率变动对现金及现金等价物的影响||-2,323,228.60|-1,443,130.17
五、现金及现金等价物净增加额||51,635,310.63|25,932,019.81
加：期初现金及现金等价物余额|七、79|1,885,755,079.28|1,859,823,059.47
六、期末现金及现金等价物余额|七、79|1,937,390,389.91|1,885,755,079.28
