page|60
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||87,299,536.48|139,876,214.94
结算备付金|||
拆出资金|||
交易性金融资产||18,730,000.00|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||17,898,517.31
应收账款||174,317,635.89|172,277,872.35
应收款项融资||9,826,373.19|
预付款项||11,125,970.16|13,954,063.25
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||6,994,067.27|9,168,570.88
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||96,698,257.02|105,666,544.87
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||13,963,305.06|3,900,302.83
流动资产合计||418,955,145.07|462,742,086.43
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
page|61
投资性房地产|||
固定资产||207,446,957.28|206,445,721.63
在建工程||26,718,903.63|5,879,443.87
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||124,937,921.64|62,708,755.45
开发支出|||
商誉|||
长期待摊费用||5,501,229.54|3,972,129.99
递延所得税资产||1,582,341.78|2,521,077.53
其他非流动资产||66,023,968.45|75,313,824.13
非流动资产合计||432,211,322.32|356,840,952.60
资产总计||851,166,467.39|819,583,039.03
流动负债：|||
短期借款||69,000,000.00|69,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||100,793,416.95|111,497,953.68
预收款项||1,090,837.43|1,175,398.41
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||6,504,722.32|6,012,055.66
应交税费||8,124,159.31|5,142,746.42
其他应付款||7,086,671.29|3,026,545.60
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
page|62
流动负债合计||192,599,807.30|195,854,699.77
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||19,330,000.00|6,400,000.00
递延所得税负债||453,164.84|
其他非流动负债|||
非流动负债合计||19,783,164.84|6,400,000.00
负债合计||212,382,972.14|202,254,699.77
所有者权益（或股东权益）：|||
实收资本（或股本）||200,000,000.00|200,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||134,748,383.88|134,748,383.88
减：库存股|||
其他综合收益||678,591.02|-424,361.42
专项储备|||
盈余公积||24,338,310.37|22,440,711.63
一般风险准备|||
未分配利润||279,018,209.98|260,563,605.17
归属于母公司所有者权益（或股东权益）合计||638,783,495.25|617,328,339.26
少数股东权益|||
所有者权益（或股东权益）合计||638,783,495.25|617,328,339.26
负债和所有者权益（或股东权益）总计||851,166,467.39|819,583,039.03
