page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||752,465,896.88|748,961,776.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,056,633.32|585,135.30
收到其他与经营活动有关的现金||32,894,158.32|6,769,952.53
经营活动现金流入小计||786,416,688.52|756,316,863.98
购买商品、接受劳务支付的现金||503,644,601.91|489,329,133.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||116,208,302.29|115,359,783.59
支付的各项税费||29,459,055.72|36,639,492.47
支付其他与经营活动有关的现金||52,347,174.09|52,736,524.10
经营活动现金流出小计||701,659,134.01|694,064,933.99
经营活动产生的现金流量净||84,757,554.51|62,251,929.99
page|70
额|||
二、投资活动产生的现金流量：|||
收回投资收到的现金||295,500,000.00|805,000,000.00
取得投资收益收到的现金||1,249,957.53|3,322,209.98
处置固定资产、无形资产和其他长期资产收回的现金净额||108,022.55|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||296,857,980.08|808,322,209.98
购建固定资产、无形资产和其他长期资产支付的现金||95,691,204.54|90,234,595.30
投资支付的现金||322,230,000.00|691,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||417,921,204.54|781,234,595.30
投资活动产生的现金流量净额||-121,063,224.46|27,087,614.68
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||69,000,000.00|69,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||69,000,000.00|69,000,000.00
偿还债务支付的现金||69,000,000.00|60,000,000.00
分配股利、利润或偿付利息支付的现金||12,697,360.42|10,405,023.34
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||81,697,360.42|70,405,023.34
筹资活动产生的现金流量净额||-12,697,360.42|-1,405,023.34
四、汇率变动对现金及现金等价物的影响||1,070,048.52|-543,234.67
五、现金及现金等价物净增加额||-47,932,981.85|87,391,286.66
加：期初现金及现金等价物余额||132,015,015.55|44,623,728.89
六、期末现金及现金等价物余额||84,082,033.70|132,015,015.55
