page|77
项目|附注|2019 年度|2018 年度
一、营业总收入||272,411,681,645.49|234,007,565,966.18
其中：营业收入|七、59|272,411,681,645.49|234,007,565,966.18
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||270,321,851,288.25|232,527,840,019.54
其中：营业成本|七、59|263,961,222,246.40|227,569,999,717.27
利息支出|||
page|78
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|171,431,251.76|203,450,139.02
销售费用|七、61|4,257,726,076.69|2,893,033,211.99
管理费用|七、62|680,853,624.81|608,428,069.03
研发费用|七、63|21,003,129.65|18,907,339.10
财务费用|七、64|1,229,614,958.94|1,234,021,543.13
其中：利息费用||1,098,352,294.19|933,761,887.63
利息收入||86,179,446.89|49,687,767.76
加：其他收益|七、65|141,611,969.41|166,131,309.43
投资收益（损失以“－”号填列）|七、66|-175,600,513.58|618,354,631.23
其中：对联营企业和合营企业的投资收益||80,229,391.55|68,467,911.51
以摊余成本计量的金融资产终止确认收益||374,786.07|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|-48,306,238.45|-57,352,745.26
信用减值损失（损失以“-”号填列）|七、69|-81,842,509.65|
资产减值损失（损失以“-”号填列）|七、70|-160,615,699.48|-469,164,413.29
资产处置收益（损失以“－”号填列）|七、71|545,481.82|-597,567.41
三、营业利润（亏损以“－”号填列）||1,765,622,847.31|1,737,097,161.34
加：营业外收入|七、72|199,353,598.07|141,254,341.31
减：营业外支出|七、73|29,253,527.89|20,872,885.29
四、利润总额（亏损总额以“－”号填列）||1,935,722,917.49|1,857,478,617.36
减：所得税费用|七、74|478,002,577.35|412,302,736.76
五、净利润（净亏损以“－”号填列）||1,457,720,340.14|1,445,175,880.60
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,457,720,340.14|1,445,175,880.60
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,105,961,647.77|997,764,355.09
2.少数股东损益（净亏损以“-”号填列）||351,758,692.37|447,411,525.51
page|79
六、其他综合收益的税后净额|七、75|14,522,089.80|-49,962,363.02
（一）归属母公司所有者的其他综合收益的税后净额||13,734,813.47|-50,983,356.50
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||13,734,813.47|-50,983,356.50
（1）权益法下可转损益的其他综合收益|||-16,119.15
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-69,831,323.04
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||13,734,813.47|18,864,085.69
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||787,276.33|1,020,993.48
七、综合收益总额||1,472,242,429.94|1,395,213,517.58
（一）归属于母公司所有者的综合收益总额||1,119,696,461.24|946,780,998.59
（二）归属于少数股东的综合收益总额||352,545,968.70|448,432,518.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.45|0.40
（二）稀释每股收益(元/股)|||
