page|81
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||299,126,420,600.11|263,360,492,396.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||183,329,935.81|165,203,867.37
收到其他与经营活动有关的现金|七、76（1）|844,696,844.03|613,400,427.66
经营活动现金流入小计||300,154,447,379.95|264,139,096,691.68
购买商品、接受劳务支付的现金||288,900,531,787.13|256,735,046,315.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|82
支付给职工及为职工支付的现金||1,152,858,285.99|919,301,648.88
支付的各项税费||1,012,770,318.63|1,066,632,003.15
支付其他与经营活动有关的现金|七、76（2）|4,948,135,026.79|3,390,599,110.18
经营活动现金流出小计||296,014,295,418.54|262,111,579,077.38
经营活动产生的现金流量净额||4,140,151,961.41|2,027,517,614.30
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,773,819,712.68|2,037,486,600.59
取得投资收益收到的现金||115,496,136.23|586,506,394.91
处置固定资产、无形资产和其他长期资产收回的现金净额||2,717,009.01|3,597,835.27
处置子公司及其他营业单位收到的现金净额|||29,877,156.86
收到其他与投资活动有关的现金|七、76（3）|291,915.13|115,720,143.01
投资活动现金流入小计||2,892,324,773.05|2,773,188,130.64
购建固定资产、无形资产和其他长期资产支付的现金||698,456,737.15|1,377,651,484.73
投资支付的现金||5,937,338,188.88|2,981,406,881.03
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||39,612,174.07|13,256,033.66
支付其他与投资活动有关的现金|七、76（4）|136,665,579.02|34,893,846.20
投资活动现金流出小计||6,812,072,679.12|4,407,208,245.62
投资活动产生的现金流量净额||-3,919,747,906.07|-1,634,020,114.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,982,244,217.62|4,005,832,062.75
其中：子公司吸收少数股东投资收到的现金||3,482,244,217.62|3,505,832,062.75
取得借款收到的现金||65,747,170,135.59|42,654,279,704.33
收到其他与筹资活动有关的现金|七、76（5）|209,808,952.86|317,395,378.72
筹资活动现金流入小计||69,939,223,306.07|46,977,507,145.80
偿还债务支付的现金||65,862,523,972.90|42,291,160,834.80
分配股利、利润或偿付利息支付的现金||2,258,226,210.59|1,559,873,187.64
其中：子公司支付给少数股东的股利、利润||502,537,863.92|378,378,134.12
支付其他与筹资活动有关的现金|七、76（6）|2,417,898,009.41|1,486,298,468.03
筹资活动现金流出小计||70,538,648,192.90|45,337,332,490.47
筹资活动产生的现金流量净额||-599,424,886.83|1,640,174,655.33
四、汇率变动对现金及现金等价物的影响||17,472,886.30|69,135,226.84
五、现金及现金等价物净增加额||-361,547,945.19|2,102,807,381.49
加：期初现金及现金等价物余额||6,448,669,529.88|4,345,862,148.39
六、期末现金及现金等价物余额||6,087,121,584.69|6,448,669,529.88
