page|98
项目|2020 年度|2019 年度
一、营业总收入|3,424,874,350.86|2,464,179,940.27
其中：营业收入|3,424,874,350.86|2,464,179,940.27
利息收入||
page|99
已赚保费||
手续费及佣金收入||
二、营业总成本|2,822,535,767.13|2,122,613,774.19
其中：营业成本|2,441,272,916.57|1,773,157,982.96
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|23,734,497.01|9,098,614.20
销售费用|15,161,711.03|123,558,648.34
管理费用|134,965,842.27|94,846,603.68
研发费用|92,092,548.72|68,400,223.62
财务费用|115,308,251.53|53,551,701.39
其中：利息费用|122,204,211.21|68,413,414.55
利息收入|9,526,807.80|18,048,891.20
加：其他收益|10,047,912.94|460,887.58
投资收益（损失以“－”号填列）|5,223,892.97|
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,115,555.56|
信用减值损失（损失以“-”号填列）|-28,642,655.87|-5,691,619.82
资产减值损失（损失以“-”号填列）|-7,838,976.19|-6,208,135.21
资产处置收益（损失以“-”号填||
page|100
列）||
三、营业利润（亏损以“－”号填列）|582,244,313.14|330,127,298.63
加：营业外收入|166,534.68|14,922,275.82
减：营业外支出|17,180,883.77|7,597,348.63
四、利润总额（亏损总额以“－”号填列）|565,229,964.05|337,452,225.82
减：所得税费用|100,976,349.14|53,054,121.62
五、净利润（净亏损以“－”号填列）|464,253,614.91|284,398,104.20
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|464,253,614.91|284,398,104.20
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|427,584,013.95|269,487,681.17
2.少数股东损益|36,669,600.96|14,910,423.03
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
page|101
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|464,253,614.91|284,398,104.20
归属于母公司所有者的综合收益总额|427,584,013.95|269,487,681.17
归属于少数股东的综合收益总额|36,669,600.96|14,910,423.03
八、每股收益：||
（一）基本每股收益|1.0937|0.6975
（二）稀释每股收益|1.0729|0.6817
