page|78
项目|2021 年度|2020 年度
一、营业总收入|794,733,397.19|676,442,241.91
其中：营业收入|794,733,397.19|676,442,241.91
利息收入||
page|79
已赚保费||
手续费及佣金收入||
二、营业总成本|759,336,247.69|678,591,215.32
其中：营业成本|615,550,828.86|553,169,961.35
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|6,384,417.31|9,673,821.17
销售费用|12,267,515.68|8,218,359.04
管理费用|75,387,327.13|74,415,070.66
研发费用|42,238,596.78|18,780,758.60
财务费用|7,507,561.93|14,333,244.50
其中：利息费用|2,063,216.66|4,347,770.84
利息收入|682,619.86|1,189,130.19
加：其他收益|13,327,061.71|19,949,715.17
投资收益（损失以“－”号填列）|47,178,482.78|43,924,986.94
其中：对联营企业和合营企业的投资收益|47,178,482.78|43,924,986.94
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-21,618.06|5,052,456.19
资产减值损失（损失以“-”号填列）|-4,929,379.77|-21,236,809.87
资产处置收益（损失以“-”号填列）|35,670.90|0.00
三、营业利润（亏损以“－”号填列）|90,987,367.06|45,541,375.02
加：营业外收入|2,101,641.00|3,968,343.75
减：营业外支出|3,840,020.70|99,894.12
四、利润总额（亏损总额以“－”号填列）|89,248,987.36|49,409,824.65
减：所得税费用|293,922.91|75,079.60
五、净利润（净亏损以“－”号填列）|88,955,064.45|49,334,745.05
page|80
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|88,955,064.45|49,334,745.05
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|88,317,740.05|49,313,340.99
2.少数股东损益|637,324.40|21,404.06
六、其他综合收益的税后净额|-282,143.53|-848,620.47
归属母公司所有者的其他综合收益的税后净额|-282,143.53|-848,620.47
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-282,143.53|-848,620.47
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-282,143.53|-848,620.47
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|88,672,920.92|48,486,124.58
归属于母公司所有者的综合收益总额|88,035,596.52|48,464,720.52
归属于少数股东的综合收益总额|637,324.40|21,404.06
八、每股收益：||
（一）基本每股收益|0.2003|0.1119
（二）稀释每股收益|0.2003|0.1119
