page|87
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|6,846,399,847|8,077,972,498
结算备付金|||
拆出资金|||
交易性金融资产|七、2|952,673,153|875,000,000
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|89,208,129|65,198,592
应收账款|七、5|2,337,733,076|2,068,535,326
应收款项融资|七、6|705,149,454|670,396,485
预付款项|七、7|65,477,940|81,694,054
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,825,685,161|1,782,762,150
其中：应收利息||42,728,648|33,998,967
应收股利|||
买入返售金融资产|||
存货|七、9|208,760,886|174,723,066
合同资产|七、10|194,622,693|280,972,522
持有待售资产|||
一年内到期的非流动资产|七、12|445,754,126|385,744,736
其他流动资产|七、13|6,214,206,368|3,903,247,154
流动资产合计||19,885,670,833|18,366,246,583
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|七、16|1,528,631,526|1,606,080,481
长期股权投资|七、17|9,139,130,196|8,825,256,813
其他权益工具投资|||
其他非流动金融资产|七、19|538,096,854|268,580,567
投资性房地产|七、20|177,094,885|188,836,576
固定资产|七、21|14,341,335,334|14,040,859,577
在建工程|七、22|2,510,614,143|2,097,812,840
生产性生物资产|||
油气资产|||
page|88
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
使用权资产|七、25|541,354,681|
无形资产|七、26|2,568,407,616|2,069,854,074
开发支出|||
商誉|七、28|20,686,493|25,373,323
长期待摊费用||28,601,553|26,894,955
递延所得税资产|七、30|906,362,986|908,858,376
其他非流动资产|七、31|599,314,295|341,128,768
非流动资产合计||32,899,630,562|30,399,536,350
资产总计||52,785,301,395|48,765,782,933
流动负债：|||
短期借款|七、32|128,596,572|166,712,204
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、35|1,164,769,783|957,024,876
应付账款|七、36|1,411,666,083|1,581,607,319
预收款项|七、37|22,251,659|209,454,071
合同负债|七、38|245,532,722|134,964,090
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|308,496,016|251,347,940
应交税费|七、40|248,863,830|209,314,607
其他应付款|七、41|7,200,531,814|5,954,949,541
其中：应付利息||-|81,730,280
应付股利||312,469|1,976,706
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|235,633,528|3,595,928,706
其他流动负债|||
流动负债合计||10,966,342,007|13,061,303,354
非流动负债：|||
保险合同准备金|||
长期借款|七、45|132,882,988|160,792,988
应付债券|七、46|2,116,900,000|
其中：优先股|||
永续债|||
租赁负债|七、47|378,301,316|
长期应付款|七、48|43,095,019|530,779,311
长期应付职工薪酬|七、49|2,419,020,000|2,497,630,000
page|89
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
预计负债|七、50|7,053,463|5,718,045
递延收益|七、51|213,850,289|205,830,431
递延所得税负债|七、30|22,295,437|
其他非流动负债|七、52|2,888,198,834|2,884,204,561
非流动负债合计||8,221,597,346|6,284,955,336
负债合计||19,187,939,353|19,346,258,690
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|6,491,100,000|6,036,724,000
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|12,326,352,961|10,777,968,793
减：库存股|||
其他综合收益|七、57|182,668,672|133,694,188
专项储备|七、58|3,914,265|3,399,949
盈余公积|七、59|1,278,378,901|986,974,314
一般风险准备||380,586,794|298,283,806
未分配利润|七、60|9,694,379,282|8,742,614,209
归属于母公司所有者权益（或股东权益）合计||30,357,380,875|26,979,659,259
少数股东权益||3,239,981,167|2,439,864,984
所有者权益（或股东权益）合计||33,597,362,042|29,419,524,243
负债和所有者权益（或股东权益）总计||52,785,301,395|48,765,782,933
