page|87
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|15,161,492,628.76|14,968,886,443.03
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
page|88
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|133,615,415.70|139,472,899.06
经营活动现金流入小计|15,295,108,044.46|15,108,359,342.09
购买商品、接受劳务支付的现金|13,608,668,609.82|13,850,599,503.17
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|758,050,989.50|732,098,028.30
支付的各项税费|172,489,433.22|172,322,519.25
支付其他与经营活动有关的现金|117,768,064.18|128,546,585.31
经营活动现金流出小计|14,656,977,096.72|14,883,566,636.03
经营活动产生的现金流量净额|638,130,947.74|224,792,706.06
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|117,431,867.66|120,847,759.21
处置固定资产、无形资产和其他长期资产收回的现金净额|29,607,090.84|9,527,226.84
处置子公司及其他营业单位收到的现金净额|5,649,955.03|28,553,862.71
收到其他与投资活动有关的现金||
投资活动现金流入小计|152,688,913.53|158,928,848.76
page|89
购建固定资产、无形资产和其他长期资产支付的现金|577,347,123.38|471,853,048.24
投资支付的现金|116,839,480.86|44,152,641.56
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|694,186,604.24|516,005,689.80
投资活动产生的现金流量净额|-541,497,690.71|-357,076,841.04
三、筹资活动产生的现金流量：||
吸收投资收到的现金|685,192,525.14|47,300,000.00
其中：子公司吸收少数股东投资收到的现金|86,072,530.00|47,300,000.00
取得借款收到的现金|3,741,490,198.83|2,964,114,954.59
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|4,426,682,723.97|3,011,414,954.59
偿还债务支付的现金|3,625,923,405.05|2,695,195,425.07
分配股利、利润或偿付利息支付的现金|272,187,031.23|132,327,882.89
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|409,992.00|
筹资活动现金流出小计|3,898,520,428.28|2,827,523,307.96
筹资活动产生的现金流量净额|528,162,295.69|183,891,646.63
四、汇率变动对现金及现金等价物的影响|4,319,482.20|4,194,447.21
五、现金及现金等价物净增加额|629,115,034.92|55,801,958.86
加：期初现金及现金等价物余额|354,207,420.92|298,405,462.06
六、期末现金及现金等价物余额|983,322,455.84|354,207,420.92
