page|71
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,554,433,527.26|14,502,037,778.43
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,286,327.47|
收到其他与经营活动有关的现金|七、78|7,058,163,869.54|408,785,268.17
经营活动现金流入小计||12,615,883,724.27|14,910,823,046.60
购买商品、接受劳务支付的现金||4,768,221,106.05|13,926,125,559.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||70,221,801.72|126,785,424.52
支付的各项税费||91,629,142.36|310,861,524.33
支付其他与经营活动有关的现金|七、78|8,084,359,250.88|379,321,467.14
经营活动现金流出小计||13,014,431,301.01|14,743,093,975.06
经营活动产生的现金流量净额||-398,547,576.74|167,729,071.54
二、投资活动产生的现金流量：|||
page|72
收回投资收到的现金||9,762,443.88|93,004,444.00
取得投资收益收到的现金||16,280,309.26|21,999,529.82
处置固定资产、无形资产和其他长期资产收回的现金净额||194,738.40|16,776,712.68
处置子公司及其他营业单位收到的现金净额||1,480,000.00|331,433,177.20
收到其他与投资活动有关的现金|七、78|130,623,501.23|480,306,429.65
投资活动现金流入小计||158,340,992.77|943,520,293.35
购建固定资产、无形资产和其他长期资产支付的现金||7,968,906.80|10,238,471.63
投资支付的现金||35,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|110,360,000.00|495,951,000.00
投资活动现金流出小计||153,328,906.80|506,189,471.63
投资活动产生的现金流量净额||5,012,085.97|437,330,821.72
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||6,195,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||170,500,000.00|638,216,000.00
收到其他与筹资活动有关的现金|七、78|1,882,674,396.45|3,073,000,000.00
筹资活动现金流入小计||2,053,174,396.45|3,717,411,000.00
偿还债务支付的现金||349,026,000.00|3,743,985,610.66
分配股利、利润或偿付利息支付的现金||17,105,184.13|141,629,871.49
其中：子公司支付给少数股东的股利、利润|||15,858,173.79
支付其他与筹资活动有关的现金|七、78|111,000,000.00|1,818,044,738.29
筹资活动现金流出小计||477,131,184.13|5,703,660,220.44
筹资活动产生的现金流量净额||1,576,043,212.32|-1,986,249,220.44
四、汇率变动对现金及现金等价物的影响||-126,253.84|92,576.10
五、现金及现金等价物净增加额||1,182,381,467.71|-1,381,096,751.08
加：期初现金及现金等价物余额||53,705,635.88|1,434,802,386.96
六、期末现金及现金等价物余额||1,236,087,103.59|53,705,635.88
