page|110
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||178,862,977.23|131,826,730.07
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的|||
page|111
现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,306,108.49|848,459.75
收到其他与经营活动有关的现金|七、78|14,478,480.46|24,292,658.00
经营活动现金流入小计||199,647,566.18|156,967,847.82
购买商品、接受劳务支付的现金||117,057,241.42|73,671,192.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||52,592,247.62|44,431,243.63
支付的各项税费||8,614,840.35|12,211,484.25
支付其他与经营活动有关的现金|七、78|26,804,488.13|20,209,563.14
经营活动现金流出小计||205,068,817.52|150,523,483.65
经营活动产生的现金流量净额|七、79|-5,421,251.34|6,444,364.17
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||4,082,222.72|195,133.33
处置固定资产、无形资产和其他长期资产收回的现金净额||966,009.28|400.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,048,232.00|195,533.33
购建固定资产、无形资产和其他长期资产支付的现金||94,905,789.66|38,581,875.87
投资支付的现金||110,000,000.00|40,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的|||
page|112
现金|||
投资活动现金流出小计||204,905,789.66|78,581,875.87
投资活动产生的现金流量净额||-199,857,557.66|-78,386,342.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||347,647,300.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||40,471,437.50|13,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||40,471,437.50|360,647,300.00
偿还债务支付的现金||13,000,000.00|13,000,000.00
分配股利、利润或偿付利息支付的现金||6,867,809.44|682,292.28
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,466,263.60|55,468,615.48
筹资活动现金流出小计||21,334,073.04|69,150,907.76
筹资活动产生的现金流量净额||19,137,364.46|291,496,392.24
四、汇率变动对现金及现金等价物的影响||-567,806.77|-1,458,690.01
五、现金及现金等价物净增加额||-186,709,251.31|218,095,723.86
加：期初现金及现金等价物余额||243,639,739.86|25,544,016.00
六、期末现金及现金等价物余额  七、79||56,930,488.55|243,639,739.86
