page|92
项目|附注|2020 年度|2019 年度
一、营业总收入||999,588,425.31|843,990,066.84
其中：营业收入|五（四十）|999,588,425.31|843,990,066.84
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||896,643,251.11|763,890,184.25
其中：营业成本|五（四十）|739,944,438.84|545,423,993.26
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五（四十一）|4,631,995.03|5,908,207.73
销售费用|五（四十二）|62,481,104.65|127,257,578.37
管理费用|五（四十三）|57,589,081.64|59,352,346.94
研发费用|五（四十四）|30,368,644.27|25,446,617.71
财务费用|五（四十五）|1,627,986.68|501,440.24
其中：利息费用||297,655.83|1,019,839.32
利息收入||5,625,053.42|176,357.98
加：其他收益|五（四十六）|5,968,822.54|5,509,833.20
投资收益（损失以“－”号填列）|五（四十七）|10,532,141.11|2,866,950.36
其中：对联营企业和合营企业的投资收益||2,385,583.79|2,399,132.71
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|五（四十八）|232,678.56|
信用减值损失（损失以“-”号填列）|五（四十九）|-3,251,252.37|-4,697,485.15
资产减值损失（损失以“-”号填列）|五（五十）|-531,990.01|-442,853.90
资产处置收益（损失以“－”号填列）|五（五十一）|1,271,589.57|705,456.20
三、营业利润（亏损以“－”号填列）||117,167,163.60|84,041,783.30
加：营业外收入|五（五十二）|9,286,761.95|2,465,549.14
减：营业外支出|五（五十三）|2,068,814.21|892,547.82
四、利润总额（亏损总额以“－”号填列）||124,385,111.34|85,614,784.62
减：所得税费用|五（五十四）|17,927,191.07|13,020,124.93
page|93
五、净利润（净亏损以“－”号填列）||106,457,920.27|72,594,659.69
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||106,457,920.27|72,594,659.69
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||106,471,322.73|72,594,659.69
2.少数股东损益（净亏损以“-”号填列）||-13,402.46|
六、其他综合收益的税后净额||129,168.43|1,464,194.58
（一）归属母公司所有者的其他综合收益的税后净额||129,168.43|1,464,194.58
1．不能重分类进损益的其他综合收益||3,236,746.80|846,280.63
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||3,236,746.80|846,280.63
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-3,107,578.37|617,913.95
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-2,890,593.69|826,512.53
（7）其他||-216,984.68|-208,598.58
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||106,587,088.70|74,058,854.27
（一）归属于母公司所有者的综合收益总额||106,600,491.16|74,058,854.27
（二）归属于少数股东的综合收益总额||-13,402.46|
八、每股收益：|||
（一）基本每股收益(元/股)|五（五十五）|0.89|0.81
（二）稀释每股收益(元/股)|五（五十五）|0.89|0.81
