page|73
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|379,892,484.88|282,868,387.08
其中：营业收入|七、61|379,892,484.88|282,868,387.08
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|308,198,350.06|233,569,019.53
其中：营业成本|七、61|69,177,915.40|46,101,464.58
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|4,724,211.22|3,603,437.82
销售费用|七、63|111,253,557.55|84,317,736.39
管理费用|七、64|42,871,146.72|33,311,252.82
研发费用|七、65|80,125,810.71|66,091,145.13
财务费用|七、66|45,708.46|143,982.79
其中：利息费用|七、66||
利息收入|七、66|455,388.50|224,100.22
加：其他收益|七、67|30,174,707.01|26,381,965.23
投资收益（损失以“－”号填列）|七、68|2,985,687.67|2,695,558.01
其中：对联营企业和合营企业的投资收益|||-579,932.04
以摊余成本计量的金融资产终止确认收益|||
page|74
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|42,849.32|
信用减值损失（损失以“-”号填列）|七、71|-3,641,327.54|-3,111,207.17
资产减值损失（损失以“-”号填列）|七、72|-1,420,875.98|
资产处置收益（损失以“－”号填列）|七、73|143,853.57|49,442.00
三、营业利润（亏损以“－”号填列）||99,979,028.87|75,315,125.62
加：营业外收入|七、74|3,813,174.00|2,533,278.00
减：营业外支出|七、75|144,270.92|77,407.88
四、利润总额（亏损总额以“－”号填列）||103,647,931.95|77,770,995.74
减：所得税费用|七、76|6,005,511.65|3,476,866.61
五、净利润（净亏损以“－”号填列）||97,642,420.30|74,294,129.13
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||97,642,420.30|74,294,129.13
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||97,642,420.30|74,294,129.13
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|75
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||97,642,420.30|74,294,129.13
（一）归属于母公司所有者的综合收益总额||97,642,420.30|74,294,129.13
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|2.39|1.82
（二）稀释每股收益(元/股)|十八、2|2.39|1.82
