page|89
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|503,501,904.97|227,724,099.49
结算备付金|||
拆出资金|||
交易性金融资产|七、2|350,000,000.00|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|41,747,076.05|24,764,064.15
应收账款|七、5|342,804,203.17|204,847,838.18
应收款项融资|||
预付款项|七、6|1,759,353.45|1,561,049.15
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|11,432,421.05|10,598,648.03
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|285,016,368.54|212,072,383.79
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|2,000,846.87|11,039,062.43
流动资产合计||1,538,262,174.10|692,607,145.22
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|七、15|1,243,364.43|1,058,174.85
page|90
长期股权投资|七、16|6,205,816.33|6,082,513.89
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、19|17,913,258.92|18,507,326.96
固定资产|七、20|86,091,411.66|85,598,095.64
在建工程|七、21||1,549,393.54
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|34,866,769.34|6,139,253.39
开发支出|||
商誉|||
长期待摊费用|七、28|6,801,131.84|5,077,592.69
递延所得税资产|七、29|5,327,972.60|3,925,797.44
其他非流动资产|七、30|3,799,881.00|4,034,443.80
非流动资产合计||162,249,606.12|131,972,592.20
资产总计||1,700,511,780.22|824,579,737.42
流动负债：|||
短期借款|七、31||8,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、35|326,035,838.58|200,290,013.68
预收款项|七、36|14,834,899.45|29,855,885.39
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|91
应付职工薪酬|七、37|44,180,449.39|30,520,795.23
应交税费|七、38|53,145,571.50|29,321,705.10
其他应付款|七、39|8,179,302.58|5,702,677.85
其中：应付利息|||83,748.81
应付股利||20,000.00|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||446,376,061.50|303,691,077.25
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、46|1,462,095.66|1,511,281.39
长期应付职工薪酬|||
预计负债|||
递延收益|七、49|4,392,104.53|5,402,093.33
递延所得税负债|七、29|2,292,190.14|1,064,787.75
其他非流动负债|||
非流动负债合计||8,146,390.33|7,978,162.47
负债合计||454,522,451.83|311,669,239.72
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|156,340,000.00|117,250,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|557,585,472.53|
page|92
减：库存股|||
其他综合收益|||
专项储备|七、56|17,618,215.00|15,155,802.73
盈余公积|七、57|78,170,000.00|62,101,297.00
一般风险准备|||
未分配利润|七、58|434,454,234.26|316,396,251.55
归属于母公司所有者权益（或股东权益）合计||1,244,167,921.79|510,903,351.28
少数股东权益||1,821,406.60|2,007,146.42
所有者权益（或股东权益）合计||1,245,989,328.39|512,910,497.70
负债和所有者权益（或股东权益）总计||1,700,511,780.22|824,579,737.42
