page|64
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|43,240,118.54|65,887,125.52
结算备付金|||
拆出资金|||
交易性金融资产|七、2|29,071.90|20,586.80
衍生金融资产|||
应收票据|七、4|219,110,320.76|300,492,531.40
应收账款|七、5|252,239,417.67|318,360,429.86
应收款项融资|七、6|65,423,973.16|132,672,219.77
预付款项|七、7|140,396,277.98|176,628,403.93
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|8,933,898.99|19,868,881.80
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|750,706,708.66|588,255,539.45
合同资产|七、10|56,505,230.18|12,285,725.75
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|62,974,108.11|81,759,632.84
流动资产合计||1,599,559,125.95|1,696,231,077.12
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
page|65
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|22,854,094.59|24,824,218.62
其他非流动金融资产|||
投资性房地产|七、20|66,297,786.24|69,038,187.04
固定资产|七、21|105,978,792.72|112,129,838.66
在建工程|七、22||509,190.34
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|23,983,847.00|24,562,433.99
开发支出|||
商誉|||
长期待摊费用|七、29|373,230.26|450,450.38
递延所得税资产|七、30|35,113,426.48|34,815,123.03
其他非流动资产|七、31|142,542,606.66|
非流动资产合计||397,143,783.95|266,329,442.06
资产总计||1,996,702,909.90|1,962,560,519.18
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|31,246,941.41|134,976,114.10
应付账款|七、36|217,014,127.42|179,290,424.44
预收款项|七、37|189,066.68|
合同负债|七、38|671,970,949.14|620,732,875.23
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|15,861,471.56|15,803,222.35
应交税费|七、40|9,968,509.22|6,957,535.53
其他应付款|七、41|11,979,330.17|13,452,531.82
其中：应付利息|||
应付股利|七、41||130,600.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|145,432,611.25|136,018,223.93
流动负债合计||1,103,663,006.85|1,107,230,927.40
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
page|66
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|15,448,682.26|11,846,473.26
递延所得税负债|七、30|311,620.34|498,632.79
其他非流动负债|七、52|5,500,000.00|5,500,000.00
非流动负债合计||21,260,302.60|17,845,106.05
负债合计||1,124,923,309.45|1,125,076,033.45
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|223,645,500.00|223,645,500.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|206,900,507.76|206,900,507.76
减：库存股|||
其他综合收益|七、57|1,114,811.69|2,825,585.83
专项储备|||
盈余公积|七、59|65,107,941.49|61,940,573.77
一般风险准备|||
未分配利润|七、60|342,313,653.09|310,829,848.01
归属于母公司所有者权益（或股东权益）合计||839,082,414.03|806,142,015.37
少数股东权益||32,697,186.42|31,342,470.36
所有者权益（或股东权益）合计||871,779,600.45|837,484,485.73
负债和所有者权益（或股东权益）总计||1,996,702,909.90|1,962,560,519.18
