page|90
项目|附注|2020 年度|2019 年度
一、营业总收入||2,217,890,084.17|1,824,326,036.31
其中：营业收入|（六十一）|2,217,890,084.17|1,824,326,036.31
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,134,029,709.29|1,846,968,970.25
其中：营业成本|（六十一）|1,702,509,992.73|1,411,975,948.25
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（六十二）|27,922,301.73|25,558,819.14
销售费用|（六十三）|24,026,594.00|37,376,009.70
管理费用|（六十四）|218,395,464.35|205,677,590.50
研发费用|（六十五）|67,626,960.85|90,658,797.05
财务费用|（六十六）|93,548,395.63|75,721,805.61
其中：利息费用||94,150,210.89|72,144,884.86
利息收入||4,947,070.42|3,806,189.51
加：其他收益|（六十七）|29,297,467.22|34,203,094.91
投资收益（损失以“－”号填列）|（六十八）|291,690,329.43|249,645,538.75
其中：对联营企业和合营企业的投资收益||280,817,875.45|208,097,988.99
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|91
公允价值变动收益（损失以“－”号填列）|（七十）||1,479,344.13
信用减值损失（损失以“-”号填列）|（七十一）|-7,785,121.11|652,643.40
资产减值损失（损失以“-”号填列）|（七十二）|-18,309,913.47|-6,965,854.88
资产处置收益（损失以“－”号填列）|（七十三）|339,852.22|648,519.02
三、营业利润（亏损以“－”号填列）||379,092,989.17|257,020,351.39
加：营业外收入|（七十四）|1,653,458.61|1,093,195.43
减：营业外支出|（七十五）|411,735.73|1,208,408.76
四、利润总额（亏损总额以“－”号填列）||380,334,712.05|256,905,138.06
减：所得税费用|（七十六）|33,499,686.31|14,445,073.42
五、净利润（净亏损以“－”号填列）||346,835,025.74|242,460,064.64
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||346,835,025.74|242,460,064.64
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||361,835,905.43|264,516,827.10
2.少数股东损益（净亏损以“-”号填列）||-15,000,879.69|-22,056,762.46
六、其他综合收益的税后净额||24,625.52|16,170.52
（一）归属母公司所有者的其他综合收益的税后净额||24,625.52|16,170.52
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||24,625.52|16,170.52
（1）权益法下可转损益的其他综合收益||24,625.52|16,170.52
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
page|92
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||346,859,651.26|242,476,235.16
（一）归属于母公司所有者的综合收益总额||361,860,530.95|264,532,997.62
（二）归属于少数股东的综合收益总额||-15,000,879.69|-22,056,762.46
八、每股收益：|||
（一）基本每股收益(元/股)||1.21|0.94
（二）稀释每股收益(元/股)||1.05|0.93
