page|117
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||684,431,746.63|543,787,569.84
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,018,857.29|17,874,559.73
收到其他与经营活动有关的现金|七、78、（1）|102,042,011.81|24,106,105.28
经营活动现金流入小计||806,492,615.73|585,768,234.85
购买商品、接受劳务支付的现金||458,623,487.62|256,029,863.28
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||161,431,583.46|107,411,479.84
支付的各项税费||83,876,775.88|47,044,874.77
支付其他与经营活动有关的现金|七、78、（2）|198,628,269.14|53,783,506.18
经营活动现金流出小计||902,560,116.10|464,269,724.07
经营活动产生的现金流量净额||-96,067,500.37|121,498,510.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||286,956,000.00|2,000,000.00
取得投资收益收到的现金||3,089,550.98|31,068.49
page|118
处置固定资产、无形资产和其他长期资产收回的现金净额||1,014,500.00|74,789.32
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78、（3）||
投资活动现金流入小计||291,060,050.98|2,105,857.81
购建固定资产、无形资产和其他长期资产支付的现金||67,003,648.48|62,755,040.08
投资支付的现金||503,826,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||43,369,605.94|
支付其他与投资活动有关的现金|七、78、（4）||
投资活动现金流出小计||614,199,254.42|62,755,040.08
投资活动产生的现金流量净额||-323,139,203.44|-60,649,182.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||471,701,275.28|
其中：子公司吸收少数股东投资收到的现金||2,250,000.00|
取得借款收到的现金||234,677,382.52|87,722,359.41
收到其他与筹资活动有关的现金|七、78、（5）||
筹资活动现金流入小计||706,378,657.80|87,722,359.41
偿还债务支付的现金||176,646,702.20|75,543,013.05
分配股利、利润或偿付利息支付的现金||6,726,143.56|6,930,108.61
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78、（6）|34,169,696.11|2,000,000.00
筹资活动现金流出小计||217,542,541.87|84,473,121.66
筹资活动产生的现金流量净额||488,836,115.93|3,249,237.75
四、汇率变动对现金及现金等价物的影响||-207,327.03|-340,992.68
五、现金及现金等价物净增加额||69,422,085.09|63,757,573.58
加：期初现金及现金等价物余额||73,592,001.10|9,834,427.52
六、期末现金及现金等价物余额||143,014,086.19|73,592,001.10
