page|87
项目|附注|2021 年度|2020 年度
一、营业总收入||9,323,612,113.46|7,894,076,441.60
其中：营业收入||9,323,612,113.46|7,894,076,441.60
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||9,042,715,119.10|7,495,198,259.39
其中：营业成本||6,827,509,401.86|5,771,388,686.49
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||65,288,299.44|49,597,220.09
page|88
销售费用||1,672,247,766.54|1,288,032,125.68
管理费用||477,217,793.48|376,700,365.83
研发费用||39,665,624.38|33,716,956.79
财务费用||-39,213,766.60|-24,237,095.49
其中：利息费用||14,614,675.26|237,416.65
利息收入||64,442,182.62|33,733,764.87
加：其他收益||93,855,958.15|67,969,085.22
投资收益（损失以“－”号填列）||1,810,365.49|14,258,924.41
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,162,456.35|1,592,642.52
资产减值损失（损失以“-”号填列）||-1,007,238.12|681,084.59
资产处置收益（损失以“－”号填列）||2,270,655.99|245,983.32
三、营业利润（亏损以“－”号填列）||375,664,279.52|483,625,902.27
加：营业外收入||4,046,589.53|3,751,067.37
减：营业外支出||930,985.16|4,075,105.35
四、利润总额（亏损总额以“－”号填列）||378,779,883.89|483,301,864.29
减：所得税费用||96,042,097.28|138,990,767.64
五、净利润（净亏损以“－”号填列）||282,737,786.61|344,311,096.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||282,737,786.61|344,311,096.65
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||281,534,491.27|343,579,525.05
2.少数股东损益（净亏损以“-”号填列）||1,203,295.34|731,571.60
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|89
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||282,737,786.61|344,311,096.65
（一）归属于母公司所有者的综合收益总额||281,534,491.27|343,579,525.05
（二）归属于少数股东的综合收益总额||1,203,295.34|731,571.60
八、每股收益：|||
（一）基本每股收益(元/股)||0.70|0.87
（二）稀释每股收益(元/股)||0.70|0.87
