page|116
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,665,001,437.57|1,925,028,188.01
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
page|117
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|21,212,478.87|14,391,191.84
经营活动现金流入小计|2,686,213,916.44|1,939,419,379.85
购买商品、接受劳务支付的现金|2,425,868,133.82|1,821,789,837.98
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|82,186,181.82|65,870,594.71
支付的各项税费|40,593,515.00|59,680,988.46
支付其他与经营活动有关的现金|93,181,412.44|83,558,337.16
经营活动现金流出小计|2,641,829,243.08|2,030,899,758.31
经营活动产生的现金流量净额|44,384,673.36|-91,480,378.46
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|120,000.00|120,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|163,828.84|15,079.65
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|14,470,907.50|
投资活动现金流入小计|14,754,736.34|135,079.65
购建固定资产、无形资产和其他长期资产支付的现金|104,582,241.41|37,467,742.76
page|118
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|27,970,375.35|
投资活动现金流出小计|132,552,616.76|37,467,742.76
投资活动产生的现金流量净额|-117,797,880.42|-37,332,663.11
三、筹资活动产生的现金流量：||
吸收投资收到的现金|261,710,420.46|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|796,643,304.95|765,925,047.05
收到其他与筹资活动有关的现金|36,000,000.00|45,500,000.00
筹资活动现金流入小计|1,094,353,725.41|811,425,047.05
偿还债务支付的现金|709,125,047.05|608,004,122.82
分配股利、利润或偿付利息支付的现金|48,701,825.93|30,341,254.38
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|34,060,356.78|20,623,418.82
筹资活动现金流出小计|791,887,229.76|658,968,796.02
筹资活动产生的现金流量净额|302,466,495.65|152,456,251.03
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|229,053,288.59|23,643,209.46
加：期初现金及现金等价物余额|287,371,009.48|263,727,800.02
六、期末现金及现金等价物余额|516,424,298.07|287,371,009.48
