page|68
项目|附注|2020 年度|2019 年度
一、营业总收入||6,896,898,389.43|6,525,318,524.76
其中：营业收入|七、61|6,896,898,389.43|6,525,318,524.76
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,204,476,374.25|5,994,197,222.76
其中：营业成本|七、61|4,737,051,928.39|4,599,904,964.82
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
page|69
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|31,451,752.48|33,199,347.00
销售费用|七、63|797,121,936.04|738,521,474.43
管理费用|七、64|655,101,396.13|629,344,662.15
研发费用|七、65||300,000.00
财务费用|七、66|-16,250,638.79|-7,073,225.64
其中：利息费用||14,815,018.91|7,043,965.24
利息收入||33,829,242.78|17,253,685.16
加：其他收益|七、67|123,574,734.50|119,787,257.52
投资收益（损失以“－”号填列）|七、68|40,509,876.87|-5,789,603.57
其中：对联营企业和合营企业的投资收益||580,474.27|1,278,745.59
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-4,160,829.50|125,145,683.22
|信用减值损失（损失以“-”号填列）  七、71|-17,870,753.75|-7,877,345.19
|资产减值损失（损失以“-”号填列）  七、72|-53,379,742.44|-29,934,776.31
|资产处置收益（损失以“－”号填列）  七、73|247,111.33|52,206.53
三、营业利润（亏损以“－”号填列）||781,342,412.19|732,504,724.20
加：营业外收入|七、74|2,976,194.27|21,768,832.59
减：营业外支出|七、75|7,861,301.75|7,544,670.14
四、利润总额（亏损总额以“－”号填列）||776,457,304.71|746,728,886.65
减：所得税费用|七、76|6,970,801.11|4,904,245.20
五、净利润（净亏损以“－”号填列）||769,486,503.60|741,824,641.45
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||769,486,503.60|741,824,641.45
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||760,437,622.27|733,104,601.33
2.少数股东损益（净亏损以“-”号填列）||9,048,881.33|8,720,040.12
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|70
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||769,486,503.60|741,824,641.45
（一）归属于母公司所有者的综合收益总额||760,437,622.27|733,104,601.33
（二）归属于少数股东的综合收益总额||9,048,881.33|8,720,040.12
八、每股收益：|||
（一）基本每股收益（元/股）||0.85|0.82
（二）稀释每股收益（元/股）||0.85|0.82
