page|144
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|8,681,615,842.06|8,046,634,961.15
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|161,410,750.89|84,660,776.65
收到其他与经营活动有关的现金|174,536,481.03|163,619,809.26
经营活动现金流入小计|9,017,563,073.98|8,294,915,547.06
购买商品、接受劳务支付的现金|2,315,579,735.23|1,749,027,449.20
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
page|145
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,397,158,931.04|1,211,823,860.73
支付的各项税费|993,280,272.42|1,068,837,243.89
支付其他与经营活动有关的现金|2,221,844,830.40|2,274,971,929.75
经营活动现金流出小计|6,927,863,769.09|6,304,660,483.57
经营活动产生的现金流量净额|2,089,699,304.89|1,990,255,063.49
二、投资活动产生的现金流量：||
收回投资收到的现金|186,895,912.32|455,656,192.12
取得投资收益收到的现金|184,623,548.18|221,604,739.38
处置固定资产、无形资产和其他长期资产收回的现金净额|44,659,508.51|6,991,052.68
处置子公司及其他营业单位收到的现金净额|3,254,586.40|
收到其他与投资活动有关的现金|475,299,604.11|5,978,333.33
投资活动现金流入小计|894,733,159.52|690,230,317.51
购建固定资产、无形资产和其他长期资产支付的现金|600,146,740.76|563,112,957.73
投资支付的现金|482,124,554.71|404,172,034.02
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|112,941,606.52|240,895,233.88
支付其他与投资活动有关的现金|394,972,978.00|133,268,812.78
投资活动现金流出小计|1,590,185,879.99|1,341,449,038.41
投资活动产生的现金流量净额|-695,452,720.47|-651,218,720.90
三、筹资活动产生的现金流量：||
吸收投资收到的现金|56,889,720.00|3,054,994.80
其中：子公司吸收少数股东投资收到的现金|56,889,720.00|3,054,994.80
取得借款收到的现金|4,699,360,517.78|3,586,194,944.44
收到其他与筹资活动有关的现金|256,946,722.49|87,199,277.48
筹资活动现金流入小计|5,013,196,960.27|3,676,449,216.72
偿还债务支付的现金|4,798,273,279.17|4,123,488,738.72
分配股利、利润或偿付利息支付的现金|642,943,457.60|668,789,141.29
其中：子公司支付给少数股东的股利、利润|44,540,981.04|29,605,370.16
支付其他与筹资活动有关的现金|335,416,544.41|433,022,016.45
筹资活动现金流出小计|5,776,633,281.18|5,225,299,896.46
page|146
筹资活动产生的现金流量净额|-763,436,320.91|-1,548,850,679.74
四、汇率变动对现金及现金等价物的影响|-31,232,841.02|4,391,743.40
五、现金及现金等价物净增加额|599,577,422.49|-205,422,593.75
加：期初现金及现金等价物余额|1,791,659,837.49|1,997,082,431.24
六、期末现金及现金等价物余额|2,391,237,259.98|1,791,659,837.49
