page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||588,043,422.27|537,153,808.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||16,854,823.50|19,403,751.72
收到其他与经营活动有关的现金|七、76（1）|23,667,482.65|10,668,184.97
经营活动现金流入小计||628,565,728.42|567,225,744.95
购买商品、接受劳务支付的现金||64,266,230.37|67,910,963.32
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||56,317,439.71|52,280,233.27
支付的各项税费||79,650,532.82|97,586,198.33
支付其他与经营活动有关的现金|七、76（2）|17,327,027.32|10,616,751.44
经营活动现金流出小计||217,561,230.22|228,394,146.36
经营活动产生的现金流量净额||411,004,498.20|338,831,598.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||30,000,000.00|202,000,000.00
取得投资收益收到的现金||36,821.92|218,359.18
处置固定资产、无形资产和其他长期资产收回的现金净额||357,957.21|99,843.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||30,394,779.13|202,318,202.41
购建固定资产、无形资产和其他长期资产支付的现金||474,227,496.04|569,522,196.50
page|70
投资支付的现金||90,000,000.00|202,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76（4）|7,064,264.92|
投资活动现金流出小计||571,291,760.96|771,522,196.50
投资活动产生的现金流量净额||-540,896,981.83|-569,203,994.09
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,100,000.00|3,000,000.00
其中：子公司吸收少数股东投资收到的现金||5,100,000.00|3,000,000.00
取得借款收到的现金||792,645,324.83|551,536,003.20
收到其他与筹资活动有关的现金|七、76（5）|90,000,000.00|
筹资活动现金流入小计||887,745,324.83|554,536,003.20
偿还债务支付的现金||603,605,948.82|285,487,752.92
分配股利、利润或偿付利息支付的现金||94,170,955.61|89,422,549.26
其中：子公司支付给少数股东的股利、利润|||9,800,000.00
支付其他与筹资活动有关的现金|七、76（6）|13,372,485.94|
筹资活动现金流出小计||711,149,390.37|374,910,302.18
筹资活动产生的现金流量净额||176,595,934.46|179,625,701.02
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||46,703,450.83|-50,746,694.48
加：期初现金及现金等价物余额||246,176,205.05|296,922,899.53
六、期末现金及现金等价物余额||292,879,655.88|246,176,205.05
