page|55
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||36,884,969,236.12|30,017,087,977.63
收到的税费返还||4,747,837.55|1,760,463.04
收到其他与经营活动有关的现金||320,827,728.19|164,774,456.98
经营活动现金流入小计||37,210,544,801.86|30,183,622,897.65
购买商品、接受劳务支付的现金||28,091,375,829.10|25,247,476,504.99
支付给职工及为职工支付的现金||3,132,481,495.69|2,825,114,482.91
page|56
支付的各项税费||1,732,584,488.49|744,681,362.21
支付其他与经营活动有关的现金||425,386,486.36|247,994,699.52
经营活动现金流出小计||33,381,828,299.64|29,065,267,049.63
经营活动产生的现金流量净额||3,828,716,502.22|1,118,355,848.02
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||10,492,660.00|121,956,400.00
处置固定资产、无形资产和其他长期资产收回的现金净额||146,019,616.97|233,056.06
处置子公司及其他营业单位收到的现金净额||7,448,855.68|290,307,259.13
收到其他与投资活动有关的现金|||
投资活动现金流入小计||163,961,132.65|412,496,715.19
购建固定资产、无形资产和其他长期资产支付的现金||705,443,788.95|892,638,057.07
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||705,443,788.95|892,638,057.07
投资活动产生的现金流量净额||-541,482,656.30|-480,141,341.88
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金||15,204,279,122.20|20,866,430,128.25
收到其他与筹资活动有关的现金||5,099,078,363.63|5,539,076,020.44
筹资活动现金流入小计||20,303,357,485.83|26,405,506,148.69
偿还债务支付的现金||17,390,694,680.45|22,232,693,725.00
分配股利、利润或偿付利息支付的现金||679,066,325.97|776,129,948.25
其中：子公司支付给少数股东的股利、利润||31,567,982.96|
支付其他与筹资活动有关的现金||5,484,289,184.96|4,385,604,700.66
筹资活动现金流出小计||23,554,050,191.38|27,394,428,373.91
筹资活动产生的现金流量净额||-3,250,692,705.55|-988,922,225.22
四、汇率变动对现金及现金等价物的影响||-21,275,797.14|-44,949,299.84
五、现金及现金等价物净增加额||15,265,343.23|-395,657,018.92
加：期初现金及现金等价物余额||3,329,325,593.90|3,724,982,612.82
六、期末现金及现金等价物余额||3,344,590,937.13|3,329,325,593.90
